,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
4899,12-Jul-16,NO 15/9-F-12 H,0,0,26.186,100,26.186,80.375,0.255,190.00,30906.00,"1,169"
4900,13-Jul-16,NO 15/9-F-12 H,0,0,26.387,60.49,26.387,80.308,0.64,106.00,16472.00,661
4901,14-Jul-16,NO 15/9-F-12 H,0,0,30.032,11.69975,30.032,62.553,4.341,48.00,7652.00,287
4902,15-Jul-16,NO 15/9-F-12 H,0,0,40.06,12.18861,40.06,48.64,18.996,38.00,6151.00,272
4903,16-Jul-16,NO 15/9-F-12 H,0,0,39.667,22.90714,39.667,58.454,17.951,184.00,29443.00,998
4904,17-Jul-16,NO 15/9-F-12 H,0,0,38.825,21.10635,38.825,58.717,17.078,81.00,12934.00,399
4905,18-Jul-16,NO 15/9-F-12 H,0,0,33.954,30.16365,33.954,68.033,11.833,126.00,20158.00,813
4906,19-Jul-16,NO 15/9-F-12 H,0,0,26.999,40.2753,26.999,77.533,4.719,144.00,23020.00,"1,113"
4907,20-Jul-16,NO 15/9-F-12 H,0,0,27.094,40.29969,27.094,76.751,4.817,145.00,23270.00,"1,031"
4908,21-Jul-16,NO 15/9-F-12 H,0,0,26.946,40.0112,26.946,78.405,4.665,143.00,22802.00,977
4909,22-Jul-16,NO 15/9-F-12 H,0,0,27.751,39.0991,27.751,78.22,5.513,135.00,21569.00,968
4910,23-Jul-16,NO 15/9-F-12 H,0,0,26.353,40.51871,26.353,79.191,4.287,136.00,21807.00,989
4911,24-Jul-16,NO 15/9-F-12 H,0,0,26.172,40.03239,26.172,79.105,4.388,140.00,22386.00,997
4912,25-Jul-16,NO 15/9-F-12 H,0,0,28.917,34.57561,28.917,74.307,7.174,134.00,21384.00,878
4913,26-Jul-16,NO 15/9-F-12 H,0,0,31.294,32.11601,31.294,71.569,9.692,130.00,20719.00,837
4914,27-Jul-16,NO 15/9-F-12 H,0,0,31.447,31.91951,31.447,71.784,9.853,127.00,20304.00,906
4915,28-Jul-16,NO 15/9-F-12 H,0,0,31.44,31.93993,31.44,71.416,9.776,129.00,20581.00,942
4916,29-Jul-16,NO 15/9-F-12 H,0,0,31.309,31.93497,31.309,72.864,9.684,130.00,20427.00,953
4917,30-Jul-16,NO 15/9-F-12 H,0,0,31.091,31.93091,31.091,73.005,9.513,133.00,21016.00,976
4918,31-Jul-16,NO 15/9-F-12 H,0,0,30.132,33.60944,30.132,73.888,8.554,132.00,20464.00,955
4919,1-Aug-16,NO 15/9-F-12 H,0,0,29.735,34.26058,29.735,74.522,8.186,136.00,20697.00,931
4920,2-Aug-16,NO 15/9-F-12 H,0,0,30.964,31.5565,30.964,72.34,9.369,130.00,21210.00,889
4921,3-Aug-16,NO 15/9-F-12 H,0,0,32.499,29.82924,32.499,68.514,10.183,123.00,18693.00,"1,204"
4922,4-Aug-16,NO 15/9-F-12 H,0,0,32.437,30.33237,32.437,69.732,8.576,119.00,21069.00,"1,006"
4923,5-Aug-16,NO 15/9-F-12 H,0,0,32.421,30.26012,32.421,69.44,8.544,122.00,19528.00,916
4924,6-Aug-16,NO 15/9-F-12 H,0,0,32.402,30.28064,32.402,69.253,8.546,119.00,18917.00,861
4925,7-Aug-16,NO 15/9-F-12 H,0,0,32.615,30.26916,32.615,64.375,8.752,120.00,20282.00,863
4926,8-Aug-16,NO 15/9-F-12 H,0,0,32.412,30.25111,32.412,65.401,8.518,120.00,19170.00,864
4927,9-Aug-16,NO 15/9-F-12 H,0,0,32.787,29.34552,32.787,66.199,8.982,111.00,18061.00,817
4928,10-Aug-16,NO 15/9-F-12 H,0,0,32.752,30.23203,32.752,67.102,8.87,118.00,19263.00,851
4929,11-Aug-16,NO 15/9-F-12 H,0,0,32.819,30.21677,32.819,66.378,8.909,120.00,19069.00,854
4930,12-Aug-16,NO 15/9-F-12 H,0,0,33.147,27.2957,33.147,64.961,9.261,105.00,16600.00,881
4931,13-Aug-16,NO 15/9-F-12 H,0,0,2.007,1.61834,2.007,18.667,0.536,0.00,0.00,0
4932,14-Aug-16,NO 15/9-F-12 H,0,0,0,0.61863,0,0,0,0.00,0.00,0
4933,15-Aug-16,NO 15/9-F-12 H,0,0,0,0.58568,0,0,0,0.00,0.00,0
4934,16-Aug-16,NO 15/9-F-12 H,0,0,0,0.57223,0,0,0,0.00,0.00,0
4935,17-Aug-16,NO 15/9-F-12 H,0,0,0,0.56005,0,0,0,0.00,0.00,0
4936,18-Aug-16,NO 15/9-F-12 H,0,0,0,0.5719,0,0,0,0.00,0.00,0
4937,19-Aug-16,NO 15/9-F-12 H,0,0,0,0.57525,0,0,0,0.00,0.00,0
4938,20-Aug-16,NO 15/9-F-12 H,0,0,0,0.58463,0,0,0,0.00,0.00,0
4939,21-Aug-16,NO 15/9-F-12 H,0,0,0,0.57615,0,0,0,0.00,0.00,0
4940,22-Aug-16,NO 15/9-F-12 H,0,0,0,0.56053,0,0,0,0.00,0.00,0
4941,23-Aug-16,NO 15/9-F-12 H,0,0,0,0.58299,0,0,0,0.00,0.00,0
4942,24-Aug-16,NO 15/9-F-12 H,0,0,0,0.59861,0,0,0.003,0.00,0.00,0
4943,25-Aug-16,NO 15/9-F-12 H,0,0,0,0.65428,0,0,0,0.00,0.00,0
4944,26-Aug-16,NO 15/9-F-12 H,0,0,0,0.96058,0,0,0,0.00,0.00,0
4945,27-Aug-16,NO 15/9-F-12 H,0,0,0,0.98918,0,0,0,0.00,0.00,0
4946,28-Aug-16,NO 15/9-F-12 H,0,0,0,0.99221,0,0,0,0.00,0.00,0
4947,29-Aug-16,NO 15/9-F-12 H,0,0,0,0.99209,0,0,0,0.00,0.00,0
4948,30-Aug-16,NO 15/9-F-12 H,0,0,0,1.24046,0,0,0,0.00,0.00,0
4949,31-Aug-16,NO 15/9-F-12 H,0,0,0,1.28937,0,0,0,0.00,0.00,0
4950,1-Sep-16,NO 15/9-F-12 H,0,0,0,1.34708,0,0,0,0.00,0.00,0
4951,2-Sep-16,NO 15/9-F-12 H,0,0,0,1.19225,0,0,0,0.00,0.00,0
4952,3-Sep-16,NO 15/9-F-12 H,0,0,0,1.12009,0,0,0,0.00,0.00,0
4953,4-Sep-16,NO 15/9-F-12 H,0,0,0,1.13241,0,0,0,0.00,0.00,0
4954,5-Sep-16,NO 15/9-F-12 H,0,0,0,1.10712,0,0,0,0.00,0.00,0
4955,6-Sep-16,NO 15/9-F-12 H,0,0,0,1.10675,0,0,0,0.00,0.00,0
4956,7-Sep-16,NO 15/9-F-12 H,0,0,0,1.08746,0,0,0,0.00,0.00,0
4957,8-Sep-16,NO 15/9-F-12 H,0,0,0,1.03203,0,0,0,0.00,0.00,0
4958,9-Sep-16,NO 15/9-F-12 H,0,0,0,1.01026,0,0,0,0.00,0.00,0
4959,10-Sep-16,NO 15/9-F-12 H,0,0,0,0.99208,0,0,0.006,0.00,0.00,0
4960,11-Sep-16,NO 15/9-F-12 H,0,0,0,1.00385,0,0,0.011,0.00,0.00,0
4961,12-Sep-16,NO 15/9-F-12 H,0,0,0,1.01015,0,0,0.012,0.00,0.00,0
4962,13-Sep-16,NO 15/9-F-12 H,0,0,0,0.99291,0,0,0.013,0.00,0.00,0
4963,14-Sep-16,NO 15/9-F-12 H,0,0,0,0.97304,0,0,0.016,0.00,0.00,0
4964,15-Sep-16,NO 15/9-F-12 H,0,0,0,0.97778,0,0,0.024,0.00,0.00,0
4965,16-Sep-16,NO 15/9-F-12 H,0,0,0,0.96101,0,0,0.025,0.00,0.00,0
4966,17-Sep-16,NO 15/9-F-12 H,0,0,0,0.90339,0,0,0.026,0.00,0.00,0
4967,12-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.059,0.00,0.00,0
4968,13-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.068,0.00,0.00,0
4969,14-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.05,0.00,0.00,0
4970,15-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.066,0.00,0.00,0
4971,16-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.105,0.00,0.00,0
4972,17-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.136,0.00,0.00,0
4973,18-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.234,0.00,0.00,0
4974,19-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.567,0.00,0.00,0
4975,20-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.614,0.00,0.00,0
4976,21-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.74,0.00,0.00,0
4977,22-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,0.994,0.00,0.00,0
4978,23-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,1.395,0.00,0.00,0
4979,24-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,1.907,0.00,0.00,0
4980,25-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,2.884,0.00,0.00,0
4981,26-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,3.805,0.00,0.00,0
4982,27-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,4.606,0.00,0.00,0
4983,28-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,5.447,0.00,0.00,0
4984,29-Feb-08,NO 15/9-F-14 H,0,0,0,,0,0,6.364,0.00,0.00,0
4985,1-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,7.275,0.00,0.00,0
4986,2-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,8.118,0.00,0.00,0
4987,3-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.003,8.949,0.00,0.00,0
4988,4-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.006,9.721,0.00,0.00,0
4989,5-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,10.784,0.00,0.00,0
4990,6-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,11.911,0.00,0.00,0
4991,7-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,12.875,0.00,0.00,0
4992,8-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,13.912,0.00,0.00,0
4993,9-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,14.996,0.00,0.00,0
4994,10-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,15.854,0.00,0.00,0
4995,11-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,16.275,0.00,0.00,0
4996,12-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,16.493,0.00,0.00,0
4997,13-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,17.866,0.00,0.00,0
4998,14-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,25.396,0.00,0.00,0
4999,15-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,31.419,0.00,0.00,0
5000,16-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,31.159,0.00,0.00,0
5001,17-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.001,30.957,0.00,0.00,0
5002,18-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.001,30.901,0.00,0.00,0
5003,19-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,30.564,0.00,0.00,0
5004,20-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,30.316,0.00,0.00,0
5005,21-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.001,30.229,0.00,0.00,0
5006,22-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.002,30.395,0.00,0.00,0
5007,23-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.007,30.501,0.00,0.00,0
5008,24-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.009,30.51,0.00,0.00,0
5009,25-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.008,30.581,0.00,0.00,0
5010,26-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.002,17.857,0.00,0.00,0
5011,27-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.003,1.484,0.00,0.00,0
5012,28-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0.001,1.137,0.00,0.00,0
5013,29-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,26.06,0.00,0.00,0
5014,30-Mar-08,NO 15/9-F-14 H,0,0,0,0,0,0,21.266,0.00,0.00,0
5015,31-Mar-08,NO 15/9-F-14 H,0,0,0,,0,0,3.2,0.00,0.00,0
5016,1-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,30.421,0.00,0.00,0
5017,2-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,30.706,0.00,0.00,0
5018,3-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,30.683,0.00,0.00,0
5019,4-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,30.71,0.00,0.00,0
5020,5-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,30.816,0.00,0.00,0
5021,6-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.579,0.00,0.00,0
5022,7-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.378,0.00,0.00,0
5023,8-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.394,0.00,0.00,0
5024,9-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.075,0.00,0.00,0
5025,10-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.262,0.00,0.00,0
5026,11-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.233,0.00,0.00,0
5027,12-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,17.796,0.00,0.00,0
5028,13-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,2.292,0.00,0.00,0
5029,14-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,11.35,0.00,0.00,0
5030,15-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,28.723,0.00,0.00,0
5031,16-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.106,0.00,0.00,0
5032,17-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,25.25,0.00,0.00,0
5033,18-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,30.034,0.00,0.00,0
5034,19-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,27.274,0.00,0.00,0
5035,20-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.158,0.00,0.00,0
5036,21-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.193,0.00,0.00,0
5037,22-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.226,0.00,0.00,0
5038,23-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.181,0.00,0.00,0
5039,24-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.188,0.00,0.00,0
5040,25-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.223,0.00,0.00,0
5041,26-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,31.234,0.00,0.00,0
5042,27-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,23.66,0.00,0.00,0
5043,29-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,0.788,0.00,0.00,0
5044,30-Apr-08,NO 15/9-F-14 H,0,0,0,,0,0,8.144,0.00,0.00,0
5045,1-May-08,NO 15/9-F-14 H,0,0,0,,0,0,18.244,0.00,0.00,0
5046,2-May-08,NO 15/9-F-14 H,0,0,0,,0,0,0,0.00,0.00,0
5047,3-May-08,NO 15/9-F-14 H,0,0,0,,0,0,30.133,0.00,0.00,0
5048,4-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.607,0.00,0.00,0
5049,5-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.493,0.00,0.00,0
5050,6-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.227,0.00,0.00,0
5051,7-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.238,0.00,0.00,0
5052,8-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.353,0.00,0.00,0
5053,9-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.735,0.00,0.00,0
5054,10-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.752,0.00,0.00,0
5055,11-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.761,0.00,0.00,0
5056,12-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.783,0.00,0.00,0
5057,13-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.832,0.00,0.00,0
5058,14-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.819,0.00,0.00,0
5059,15-May-08,NO 15/9-F-14 H,0,0,0,,0,0,32.057,0.00,0.00,0
5060,16-May-08,NO 15/9-F-14 H,0,0,0,0,0,0,32.847,0.00,0.00,0
5061,17-May-08,NO 15/9-F-14 H,0,0,0,,0,0,32.844,0.00,0.00,0
5062,18-May-08,NO 15/9-F-14 H,0,0,0,,0,0,32.224,0.00,0.00,0
5063,19-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.854,0.00,0.00,0
5064,20-May-08,NO 15/9-F-14 H,117.499,19.175,117.499,0,0,0,31.894,0.00,0.00,0
5065,21-May-08,NO 15/9-F-14 H,240.009,39.158,240.009,,0,0,31.878,0.00,0.00,0
5066,22-May-08,NO 15/9-F-14 H,97.364,15.885,97.364,,0,0,31.878,0.00,0.00,0
5067,23-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.88,0.00,0.00,0
5068,24-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.882,0.00,0.00,0
5069,25-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.88,0.00,0.00,0
5070,26-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.882,0.00,0.00,0
5071,27-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.881,0.00,0.00,0
5072,28-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.881,0.00,0.00,0
5073,29-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.887,0.00,0.00,0
5074,30-May-08,NO 15/9-F-14 H,0,0,0,,0,0,31.515,0.00,0.00,0
5075,31-May-08,NO 15/9-F-14 H,0,0,0,,0,0,4.475,0.00,0.00,0
5076,1-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,4.039,0.00,0.00,0
5077,2-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,11.15,0.00,0.00,0
5078,3-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,14.079,0.00,0.00,0
5079,4-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,30.47,0.00,0.00,0
5080,5-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.868,0.00,0.00,0
5081,6-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.867,0.00,0.00,0
5082,7-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.899,0.00,0.00,0
5083,8-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.872,0.00,0.00,0
5084,9-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.887,0.00,0.00,0
5085,10-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.889,0.00,0.00,0
5086,11-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.902,0.00,0.00,0
5087,12-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.898,0.00,0.00,0
5088,13-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.897,0.00,0.00,0
5089,14-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,20.873,0.00,0.00,0
5090,15-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,29.802,0.00,0.00,0
5091,16-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.882,0.00,0.00,0
5092,17-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.868,0.00,0.00,0
5093,18-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.904,0.00,0.00,0
5094,19-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.915,0.00,0.00,0
5095,20-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,30.865,0.00,0.00,0
5096,21-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,31.843,0.00,0.00,0
5097,22-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,12.848,0.00,0.00,0
5098,23-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,0.556,0.00,0.00,0
5099,24-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,0.266,0.00,0.00,0
5100,25-Jun-08,NO 15/9-F-14 H,0,0,0,0,0,0,1.045,0.00,0.00,0
5101,26-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,2.44,0.00,0.00,0
5102,27-Jun-08,NO 15/9-F-14 H,0,0,0,0,0,0,2.778,0.00,0.00,0
5103,28-Jun-08,NO 15/9-F-14 H,0,0,0,,0,0,0,0.00,0.00,0
5104,29-Jun-08,NO 15/9-F-14 H,0.857,2.16,0.857,,0,0,0,0.00,0.00,0
5105,30-Jun-08,NO 15/9-F-14 H,149.555,51.038,149.555,,0,0,3.126,0.00,0.00,0
5106,1-Jul-08,NO 15/9-F-14 H,260.199,94.095,256.721,,3.478,0,6.89,0.00,0.00,0
5107,2-Jul-08,NO 15/9-F-14 H,261.104,94.24,256.211,,4.893,14.342,8.195,0.00,0.00,0
5108,3-Jul-08,NO 15/9-F-14 H,264.616,94.363,263.346,,1.27,14.825,14.955,0.00,0.00,0
5109,4-Jul-08,NO 15/9-F-14 H,255.964,94.45,253.578,,2.386,14.937,16.83,0.00,0.00,0
5110,5-Jul-08,NO 15/9-F-14 H,262.051,94.351,259.098,,2.953,14.876,18.542,0.00,0.00,0
5111,6-Jul-08,NO 15/9-F-14 H,260.47,91.872,248.369,,12.1,15.184,11.097,0.00,0.00,0
5112,7-Jul-08,NO 15/9-F-14 H,255.439,92.326,245.661,,9.778,14.614,14.475,0.00,0.00,0
5113,8-Jul-08,NO 15/9-F-14 H,259.084,93.96,247.358,,11.726,14.789,13.261,0.00,0.00,0
5114,9-Jul-08,NO 15/9-F-14 H,266.396,93.461,230.79,,35.606,15.049,9.47,0.00,0.00,0
5115,10-Jul-08,NO 15/9-F-14 H,267.518,93.086,255.886,,11.632,14.865,13.481,0.00,0.00,0
5116,11-Jul-08,NO 15/9-F-14 H,266.364,99.407,212.621,,53.743,21.563,36.475,0.00,0.00,0
5117,12-Jul-08,NO 15/9-F-14 H,267.681,96.168,245.908,,21.773,17.068,21.676,0.00,0.00,0
5118,13-Jul-08,NO 15/9-F-14 H,260.867,103.293,160.152,21.05299,100.715,52.382,69.539,1735.00,252235.00,4
5119,14-Jul-08,NO 15/9-F-14 H,256.248,104.018,156.65,27.22346,99.598,71.115,68.016,592.00,88949.00,1
5120,15-Jul-08,NO 15/9-F-14 H,254.983,103.967,156.333,27.27795,98.65,67.591,66.949,2532.00,373786.00,6
5121,16-Jul-08,NO 15/9-F-14 H,251.476,104.211,155.817,30.65055,95.659,73.782,63.664,3031.00,447840.00,9
5122,17-Jul-08,NO 15/9-F-14 H,249.346,104.339,155.761,32.56254,93.585,78.035,61.338,3288.00,474614.00,8
5123,18-Jul-08,NO 15/9-F-14 H,251.502,104.334,155.279,30.05159,96.223,75.75,64.305,2780.00,410360.00,11
5124,19-Jul-08,NO 15/9-F-14 H,251.509,104.354,155.36,30.08393,96.149,75.335,64.164,2774.00,420865.00,6
5125,20-Jul-08,NO 15/9-F-14 H,251.458,104.378,155.352,30.11795,96.106,75.617,64.128,2791.00,408766.00,6
5126,21-Jul-08,NO 15/9-F-14 H,251.724,104.399,155.234,29.83064,96.49,76.078,64.56,2743.00,402200.00,6
5127,22-Jul-08,NO 15/9-F-14 H,251.858,104.407,155.172,29.74821,96.686,77.017,64.77,2717.00,399221.00,6
5128,23-Jul-08,NO 15/9-F-14 H,251.915,104.43,155.182,29.66841,96.734,77.137,64.775,2746.00,403771.00,6
5129,24-Jul-08,NO 15/9-F-14 H,251.851,104.441,155.193,29.78614,96.658,76.883,64.949,2763.00,413310.00,6
5130,25-Jul-08,NO 15/9-F-14 H,251.87,104.459,155.582,29.72171,96.288,71.983,64.82,2764.00,402430.00,6
5131,26-Jul-08,NO 15/9-F-14 H,251.855,104.472,155.417,29.78664,96.437,73.848,64.94,2759.00,404995.00,6
5132,27-Jul-08,NO 15/9-F-14 H,251.915,104.469,155.416,29.783,96.499,74.985,65.006,2732.00,400145.00,6
5133,28-Jul-08,NO 15/9-F-14 H,251.951,104.496,155.368,29.80663,96.583,75.898,65.069,2763.00,405191.00,6
5134,29-Jul-08,NO 15/9-F-14 H,252.589,104.497,155.282,28.81352,97.307,75.369,65.835,2671.00,391243.00,9
5135,30-Jul-08,NO 15/9-F-14 H,246.954,104.611,157.469,35.30217,89.486,77.973,57.458,3553.00,519135.00,8
5136,31-Jul-08,NO 15/9-F-14 H,247.192,104.67,157.411,35.46481,89.781,77.685,57.77,3550.00,519804.00,6
5137,1-Aug-08,NO 15/9-F-14 H,250.435,104.621,155.986,32.30934,94.45,76.96,62.753,3119.00,457662.00,5
5138,2-Aug-08,NO 15/9-F-14 H,250.541,104.62,160.501,30.76135,90.04,74.146,59.902,3058.00,449223.00,4
5139,3-Aug-08,NO 15/9-F-14 H,250.443,104.629,156.152,32.19678,94.291,75.897,63.265,3111.00,455831.00,5
5140,4-Aug-08,NO 15/9-F-14 H,250.179,104.558,155.993,32.18583,94.186,76.065,62.485,3019.00,441240.00,5
5141,5-Aug-08,NO 15/9-F-14 H,250.292,104.644,156.185,32.30931,94.106,75.514,62.394,3136.00,457772.00,5
5142,6-Aug-08,NO 15/9-F-14 H,251.121,104.63,156.136,29.15268,94.985,77.05,63.305,911.00,134051.00,1
5143,8-Aug-08,NO 15/9-F-14 H,259.488,103.413,161.462,17.48128,98.026,43.066,68.702,725.00,99368.00,1
5144,9-Aug-08,NO 15/9-F-14 H,247.845,104.611,157.202,34.38381,90.643,76.168,58.424,3821.00,526297.00,6
5145,10-Aug-08,NO 15/9-F-14 H,244.981,104.701,157.209,36.27033,87.773,78.811,55.201,4149.00,575330.00,6
5146,11-Aug-08,NO 15/9-F-14 H,244.312,104.716,156.917,36.24301,87.395,79.229,54.723,4118.00,570959.00,6
5147,12-Aug-08,NO 15/9-F-14 H,244.052,104.717,156.772,36.02009,87.281,77.396,54.619,4127.00,575616.00,6
5148,13-Aug-08,NO 15/9-F-14 H,243.907,104.711,156.307,35.57455,87.599,77.916,55.024,3941.00,549953.00,8
5149,14-Aug-08,NO 15/9-F-14 H,244.31,104.685,156.2,34.36407,88.11,77.269,55.653,3676.00,549991.00,23
5150,15-Aug-08,NO 15/9-F-14 H,244.306,104.693,155.468,34.16528,88.838,78.998,56.165,3603.00,539412.00,38
5151,16-Aug-08,NO 15/9-F-14 H,242.792,104.701,155.86,35.46934,86.932,75.759,54.478,3579.00,522217.00,31
5152,17-Aug-08,NO 15/9-F-14 H,241.218,104.708,155.74,36.30399,85.478,77.232,52.842,3723.00,543934.00,37
5153,18-Aug-08,NO 15/9-F-14 H,240.453,104.708,155.209,36.16918,85.244,79.482,52.67,3666.00,553186.00,12
5154,19-Aug-08,NO 15/9-F-14 H,239.369,104.708,154.996,36.4747,84.373,80.007,51.782,3720.00,560845.00,7
5155,20-Aug-08,NO 15/9-F-14 H,238.403,104.716,154.734,36.58263,83.668,80.074,51.031,4033.00,589849.00,8
5156,21-Aug-08,NO 15/9-F-14 H,237.672,104.728,154.697,36.32352,82.975,78.764,50.387,2911.00,423612.00,6
