,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,WELL_POS
311,2/12/2015,NO 15/9-F-1 C,254.66,107.94,196.07,0.0,48.95,58.59,58.91,30.12,466.03,71095.25,550.25,Flank
312,2/13/2015,NO 15/9-F-1 C,248.49,107.06,192.85,0.0,48.41,55.64,58.42,27.31,423.36,64496.63,534.75,Flank
313,2/14/2015,NO 15/9-F-1 C,247.16,107.93,193.39,0.0,49.02,53.77,62.62,25.17,421.26,64061.91,544.04,Flank
314,2/15/2015,NO 15/9-F-1 C,242.39,106.97,191.19,0.0,48.05,51.2,58.07,22.88,419.02,63549.54,538.95,Flank
315,2/16/2015,NO 15/9-F-1 C,242.44,107.91,192.42,0.0,49.03,50.02,56.41,21.45,419.54,63731.42,468.27,Flank
316,2/17/2015,NO 15/9-F-1 C,240.78,107.9,192.22,0.0,46.8,48.56,53.99,19.97,409.69,62914.7,474.07,Flank
317,2/18/2015,NO 15/9-F-1 C,237.66,107.98,188.09,0.0,50.76,49.57,54.73,20.96,519.64,77678.67,551.1,Flank
318,2/19/2015,NO 15/9-F-1 C,230.46,108.07,180.78,0.0,52.93,49.69,62.2,21.09,652.82,97101.11,618.78,Flank
319,2/20/2015,NO 15/9-F-1 C,226.45,108.04,179.56,0.0,53.11,46.89,64.84,18.08,638.16,95395.52,702.45,Flank
320,2/21/2015,NO 15/9-F-1 C,223.74,108.02,179.72,0.0,53.24,44.02,68.06,15.42,624.59,93261.67,672.22,Flank
321,2/22/2015,NO 15/9-F-1 C,222.11,108.01,180.59,0.0,53.32,41.52,63.3,12.91,475.6,70961.75,544.64,Flank
322,2/23/2015,NO 15/9-F-1 C,221.14,108.0,181.79,0.0,53.27,39.35,56.3,10.72,410.07,61684.06,479.46,Flank
323,2/24/2015,NO 15/9-F-1 C,219.29,108.04,179.9,0.0,55.84,39.4,63.13,10.44,625.9,92974.81,555.93,Flank
324,2/25/2015,NO 15/9-F-1 C,211.72,108.18,170.84,0.0,60.37,40.87,74.28,12.05,940.93,137836.14,770.81,Flank
325,2/26/2015,NO 15/9-F-1 C,208.74,108.16,171.63,0.0,60.36,37.11,68.83,8.47,738.49,108413.19,622.56,Flank
326,2/27/2015,NO 15/9-F-1 C,208.16,108.1,174.59,0.0,47.62,33.57,61.43,4.96,399.77,59444.09,424.37,Flank
345,3/18/2015,NO 15/9-F-1 C,269.12,106.7,231.8,0.0,19.22,37.31,47.54,18.62,91.76,13339.36,411.9,Flank
346,3/19/2015,NO 15/9-F-1 C,260.26,107.95,222.06,0.0,51.61,38.2,68.47,21.5,216.14,31636.31,1040.42,Flank
347,3/20/2015,NO 15/9-F-1 C,252.95,108.14,211.76,0.0,51.83,41.19,70.3,24.52,222.87,32483.8,1131.36,Flank
348,3/21/2015,NO 15/9-F-1 C,246.42,108.18,203.14,0.0,51.96,43.28,72.43,24.56,225.74,32819.07,1066.04,Flank
349,3/22/2015,NO 15/9-F-1 C,241.95,108.16,198.66,0.0,53.55,43.29,59.77,14.72,385.1,58378.5,759.09,Flank
350,3/23/2015,NO 15/9-F-1 C,238.2,108.14,196.35,0.0,53.52,41.85,65.74,13.36,342.99,53457.1,698.06,Flank
351,3/24/2015,NO 15/9-F-1 C,235.29,108.12,194.72,0.0,53.54,40.57,68.67,12.08,355.76,54800.79,798.3,Flank
352,3/25/2015,NO 15/9-F-1 C,232.31,108.13,192.6,0.0,54.72,39.71,69.84,11.07,447.87,67646.23,898.3,Flank
353,3/26/2015,NO 15/9-F-1 C,223.94,108.25,184.04,0.0,60.04,39.9,75.17,8.74,609.35,89538.88,872.75,Flank
354,3/27/2015,NO 15/9-F-1 C,220.58,108.19,182.85,0.0,59.87,37.73,71.97,6.66,618.61,89062.1,854.72,Flank
355,3/28/2015,NO 15/9-F-1 C,217.49,108.19,181.03,0.0,59.9,36.46,68.14,6.99,565.02,75662.72,781.51,Flank
356,3/29/2015,NO 15/9-F-1 C,214.87,108.18,179.83,0.0,57.23,35.03,72.43,6.43,550.72,79169.64,757.13,Flank
357,3/30/2015,NO 15/9-F-1 C,212.17,108.2,177.88,0.0,63.47,34.28,72.81,5.3,624.44,90173.3,779.34,Flank
358,3/31/2015,NO 15/9-F-1 C,208.37,108.22,175.39,0.0,65.02,32.97,73.49,4.23,622.85,88513.65,758.52,Flank
359,4/1/2015,NO 15/9-F-1 C,211.3,107.04,182.84,0.0,17.95,28.46,34.81,0.52,57.52,8421.71,72.16,Flank
378,4/20/2015,NO 15/9-F-1 C,275.59,106.04,238.98,0.0,31.69,36.61,31.72,18.5,81.91,11892.81,490.87,Flank
379,4/21/2015,NO 15/9-F-1 C,262.87,108.02,230.0,0.0,52.62,32.88,74.12,20.16,172.87,25443.87,1263.33,Flank
380,4/22/2015,NO 15/9-F-1 C,253.77,108.16,216.69,0.0,52.6,37.07,76.61,21.69,268.47,39276.35,1093.31,Flank
381,4/23/2015,NO 15/9-F-1 C,248.85,108.15,209.49,0.0,52.66,39.36,72.49,15.13,320.34,46340.29,879.08,Flank
382,4/24/2015,NO 15/9-F-1 C,246.51,108.11,206.77,0.0,52.65,39.75,66.23,10.82,318.85,46150.43,877.01,Flank
383,4/25/2015,NO 15/9-F-1 C,243.7,108.11,204.35,0.0,52.7,39.35,67.09,10.42,340.53,49280.04,822.81,Flank
384,4/26/2015,NO 15/9-F-1 C,241.29,108.1,202.56,0.0,52.7,38.73,67.05,9.82,339.92,49138.37,770.94,Flank
385,4/27/2015,NO 15/9-F-1 C,236.87,108.2,198.19,0.0,55.27,38.68,70.36,9.7,396.95,57219.1,899.34,Flank
386,4/28/2015,NO 15/9-F-1 C,232.03,108.23,194.03,0.0,56.91,37.99,71.3,9.0,443.99,63898.13,911.0,Flank
387,4/29/2015,NO 15/9-F-1 C,224.94,108.29,187.75,0.0,59.77,37.2,76.53,8.28,574.96,82467.28,814.2,Flank
388,4/30/2015,NO 15/9-F-1 C,219.37,108.28,183.72,0.0,62.13,35.64,77.14,6.73,607.87,87181.43,921.11,Flank
389,5/1/2015,NO 15/9-F-1 C,213.64,108.29,179.57,0.0,65.02,34.07,77.72,5.31,664.96,94868.52,926.26,Flank
390,5/2/2015,NO 15/9-F-1 C,210.48,108.26,178.24,0.0,68.39,32.24,76.68,3.58,621.12,88495.68,868.75,Flank
391,5/3/2015,NO 15/9-F-1 C,209.44,108.23,178.18,0.0,28.41,31.26,75.01,2.68,211.5,30482.87,298.81,Flank
410,5/22/2015,NO 15/9-F-1 C,264.55,107.26,235.45,0.0,22.22,29.1,66.36,12.03,143.08,20890.14,228.12,Flank
411,5/23/2015,NO 15/9-F-1 C,249.2,108.2,220.22,0.0,73.66,28.98,83.42,6.57,502.61,76174.53,768.26,Flank
412,5/24/2015,NO 15/9-F-1 C,235.04,108.32,199.97,0.0,68.76,35.07,79.0,5.73,537.12,78842.94,864.41,Flank
413,5/25/2015,NO 15/9-F-1 C,233.43,108.17,197.16,0.0,57.35,36.27,74.12,7.48,504.77,74291.45,803.3,Flank
414,5/26/2015,NO 15/9-F-1 C,232.6,108.1,197.79,0.0,56.38,34.81,70.58,6.06,353.36,51937.64,762.44,Flank
415,5/27/2015,NO 15/9-F-1 C,232.83,107.77,200.67,0.0,56.46,32.17,56.43,3.48,294.17,43076.57,647.12,Flank
430,6/11/2015,NO 15/9-F-1 C,272.69,106.9,239.07,0.0,22.76,33.62,43.11,16.68,83.28,12120.39,435.49,Flank
431,6/12/2015,NO 15/9-F-1 C,259.99,107.95,226.55,0.0,60.86,33.44,74.25,5.69,212.85,31054.74,1287.37,Flank
432,6/13/2015,NO 15/9-F-1 C,253.85,108.07,217.28,0.0,54.85,36.57,74.57,8.83,256.04,36917.37,1013.18,Flank
433,6/14/2015,NO 15/9-F-1 C,251.03,108.03,212.33,0.0,51.82,38.69,67.98,10.96,235.07,34214.48,746.84,Flank
434,6/15/2015,NO 15/9-F-1 C,248.77,108.02,209.88,0.0,51.75,38.89,66.48,11.15,240.06,34789.31,703.21,Flank
435,6/16/2015,NO 15/9-F-1 C,246.56,107.99,208.35,0.0,51.48,38.21,63.71,10.5,245.4,35542.65,603.86,Flank
436,6/17/2015,NO 15/9-F-1 C,245.2,107.96,207.84,0.0,51.35,37.36,60.13,9.6,221.41,32378.43,550.44,Flank
437,6/18/2015,NO 15/9-F-1 C,243.78,107.96,207.09,0.0,51.82,36.69,62.83,8.93,223.27,32481.18,544.72,Flank
438,6/19/2015,NO 15/9-F-1 C,242.22,107.98,206.11,0.0,52.1,36.11,63.52,8.35,229.63,34081.21,554.54,Flank
439,6/20/2015,NO 15/9-F-1 C,240.64,107.98,205.19,0.0,52.45,35.45,63.17,7.69,219.05,32411.65,556.43,Flank
440,6/21/2015,NO 15/9-F-1 C,239.85,107.96,205.38,0.0,52.69,34.47,62.14,6.7,204.65,30485.3,535.84,Flank
441,6/22/2015,NO 15/9-F-1 C,238.53,108.0,203.96,0.0,53.39,34.57,64.55,6.81,211.31,31255.55,548.94,Flank
442,6/23/2015,NO 15/9-F-1 C,234.81,108.15,199.13,0.0,55.36,35.68,70.45,7.94,337.64,49947.53,745.74,Flank
443,6/24/2015,NO 15/9-F-1 C,228.97,108.22,192.65,0.0,56.58,36.32,74.71,8.63,422.22,62161.12,822.75,Flank
444,6/25/2015,NO 15/9-F-1 C,226.22,108.17,191.41,0.0,56.56,34.8,73.23,7.14,387.93,57124.89,710.71,Flank
445,6/26/2015,NO 15/9-F-1 C,224.21,108.16,190.43,0.0,58.21,33.78,72.32,5.96,446.62,65355.84,765.45,Flank
446,6/27/2015,NO 15/9-F-1 C,221.04,108.2,187.74,0.0,60.89,33.31,73.68,4.77,435.55,63621.32,747.14,Flank
447,6/28/2015,NO 15/9-F-1 C,218.24,108.22,185.84,0.0,62.83,32.4,72.15,3.91,451.91,66072.21,751.35,Flank
448,6/29/2015,NO 15/9-F-1 C,213.81,108.29,181.87,0.0,69.61,31.94,75.97,3.6,635.31,91315.49,973.87,Flank
449,6/30/2015,NO 15/9-F-1 C,207.22,108.32,176.36,0.0,73.33,30.86,77.13,3.12,645.3,92006.82,950.82,Flank
450,7/1/2015,NO 15/9-F-1 C,211.12,107.52,183.44,0.0,10.21,27.69,41.21,0.49,15.53,2297.31,26.37,Flank
471,7/22/2015,NO 15/9-F-1 C,268.88,107.55,240.58,0.0,55.02,28.3,64.06,10.21,110.7,16834.25,1201.2,Flank
472,7/23/2015,NO 15/9-F-1 C,257.85,108.12,228.91,0.0,76.03,28.94,73.51,1.65,165.82,25057.07,1349.74,Flank
473,7/24/2015,NO 15/9-F-1 C,248.66,108.21,216.19,0.0,62.37,32.46,77.3,4.82,264.65,39858.61,1152.34,Flank
474,7/25/2015,NO 15/9-F-1 C,248.32,108.08,213.9,0.0,53.83,34.42,70.6,7.17,204.35,30789.46,744.25,Flank
475,7/26/2015,NO 15/9-F-1 C,245.79,108.1,211.31,0.0,53.76,34.48,69.99,7.23,229.61,34487.65,733.71,Flank
476,7/27/2015,NO 15/9-F-1 C,243.76,108.08,209.6,0.0,53.48,34.15,68.88,6.91,227.7,34207.25,677.96,Flank
477,7/28/2015,NO 15/9-F-1 C,242.08,108.06,208.54,0.0,53.41,33.54,67.5,6.28,223.78,33825.26,670.66,Flank
478,7/29/2015,NO 15/9-F-1 C,241.1,108.01,208.55,0.0,53.51,32.55,65.37,5.28,182.64,27538.19,580.04,Flank
479,7/30/2015,NO 15/9-F-1 C,240.01,108.04,207.54,0.0,54.51,32.47,65.54,5.2,201.69,30240.3,609.11,Flank
480,7/31/2015,NO 15/9-F-1 C,237.16,108.13,204.27,0.0,56.36,32.89,67.56,5.46,267.48,40043.61,708.88,Flank
481,8/1/2015,NO 15/9-F-1 C,231.57,108.25,197.86,0.0,58.65,33.71,68.34,5.98,350.0,52296.95,826.33,Flank
482,8/2/2015,NO 15/9-F-1 C,229.02,108.17,196.69,0.0,58.56,32.34,67.77,4.7,322.99,48064.42,713.45,Flank
483,8/3/2015,NO 15/9-F-1 C,225.79,108.22,193.71,0.0,62.1,32.08,73.15,3.93,384.65,57758.9,819.92,Flank
484,8/4/2015,NO 15/9-F-1 C,220.5,108.25,188.27,0.0,63.75,32.23,73.75,3.9,443.81,66824.44,844.98,Flank
485,8/5/2015,NO 15/9-F-1 C,213.11,108.29,182.85,0.0,70.88,30.26,72.73,5.83,732.83,107840.05,1146.74,Flank
486,8/6/2015,NO 15/9-F-1 C,208.74,108.28,179.07,0.0,73.52,29.67,75.58,2.39,583.05,86709.92,875.53,Flank
487,8/7/2015,NO 15/9-F-1 C,210.44,108.14,183.61,0.0,11.83,26.83,71.1,1.2,53.69,8197.91,107.08,Flank
515,9/4/2015,NO 15/9-F-1 C,277.59,107.38,244.14,0.0,38.67,33.45,58.75,9.03,176.51,27383.9,933.81,Flank
516,9/5/2015,NO 15/9-F-1 C,265.46,108.04,231.91,0.0,58.93,33.55,78.66,6.86,291.3,44064.48,1417.15,Flank
517,9/6/2015,NO 15/9-F-1 C,258.2,108.1,222.72,0.0,55.81,35.48,76.71,8.78,344.41,51698.11,1068.6,Flank
518,9/7/2015,NO 15/9-F-1 C,253.93,108.1,217.29,0.0,53.86,36.65,73.61,9.98,360.29,53948.96,983.35,Flank
519,9/8/2015,NO 15/9-F-1 C,250.73,108.09,214.03,0.0,53.29,36.7,71.53,10.04,369.91,55458.25,855.05,Flank
520,9/9/2015,NO 15/9-F-1 C,247.68,108.08,211.45,0.0,53.29,36.23,70.85,9.57,370.14,55321.24,818.86,Flank
521,9/10/2015,NO 15/9-F-1 C,245.18,108.07,209.84,0.0,53.29,35.34,69.52,8.69,355.61,53158.57,754.21,Flank
522,9/11/2015,NO 15/9-F-1 C,243.32,108.03,209.23,0.0,53.27,34.09,67.37,7.44,334.51,50330.73,706.99,Flank
523,9/12/2015,NO 15/9-F-1 C,239.66,108.14,205.56,0.0,55.98,34.1,71.44,7.38,397.18,58900.62,858.09,Flank
524,9/13/2015,NO 15/9-F-1 C,235.34,108.16,201.88,0.0,56.81,33.46,70.46,6.75,411.79,60948.22,840.38,Flank
525,9/14/2015,NO 15/9-F-1 C,232.75,108.14,200.33,0.0,57.75,32.42,71.88,5.64,427.44,64121.63,817.92,Flank
526,9/15/2015,NO 15/9-F-1 C,228.47,108.19,196.54,0.0,60.31,31.92,73.62,4.95,434.04,64316.54,890.56,Flank
527,9/16/2015,NO 15/9-F-1 C,225.03,108.18,193.95,0.0,62.17,31.08,73.85,3.96,438.65,64702.0,887.5,Flank
528,9/17/2015,NO 15/9-F-1 C,220.58,108.21,189.58,0.0,65.8,31.01,76.78,3.37,515.22,76528.74,931.11,Flank
529,9/18/2015,NO 15/9-F-1 C,214.0,108.29,183.17,0.0,77.68,30.83,79.78,2.25,614.6,89918.26,1061.29,Flank
530,9/19/2015,NO 15/9-F-1 C,211.5,108.07,182.98,0.0,93.64,28.53,72.66,1.08,509.6,74359.25,765.82,Flank
531,9/20/2015,NO 15/9-F-1 C,217.54,105.91,192.88,0.0,34.85,24.67,29.36,0.19,109.07,16388.92,176.43,Flank
555,10/14/2015,NO 15/9-F-1 C,282.5,105.6,227.81,0.0,13.46,54.69,35.89,31.84,68.45,10292.08,231.01,Flank
556,10/15/2015,NO 15/9-F-1 C,266.73,107.9,239.88,0.0,59.01,26.85,79.76,8.12,105.62,16146.96,1645.08,Flank
557,10/16/2015,NO 15/9-F-1 C,257.86,108.05,228.38,0.0,55.38,29.48,80.06,10.76,157.84,23819.66,1228.59,Flank
558,10/17/2015,NO 15/9-F-1 C,254.75,108.01,222.53,0.0,51.61,32.23,72.93,13.5,153.95,23111.45,862.14,Flank
559,10/18/2015,NO 15/9-F-1 C,253.1,107.96,220.29,0.0,50.17,32.81,69.05,14.09,150.21,22354.38,714.55,Flank
560,10/19/2015,NO 15/9-F-1 C,248.92,108.09,215.46,0.0,52.32,33.46,72.88,14.75,225.44,33844.5,861.16,Flank
561,10/20/2015,NO 15/9-F-1 C,244.91,108.09,211.13,0.0,51.12,33.77,69.84,15.09,220.67,33090.49,816.18,Flank
562,10/21/2015,NO 15/9-F-1 C,243.21,108.03,210.34,0.0,52.89,32.87,61.2,9.91,208.22,31224.76,701.65,Flank
563,10/22/2015,NO 15/9-F-1 C,240.39,108.07,208.13,0.0,55.4,32.26,64.32,6.16,217.89,32598.24,698.55,Flank
564,10/23/2015,NO 15/9-F-1 C,238.34,108.06,207.07,0.0,56.32,31.26,64.55,5.21,218.67,32908.07,729.62,Flank
565,10/24/2015,NO 15/9-F-1 C,234.84,108.11,203.85,0.0,58.33,30.99,66.51,4.64,252.89,38310.69,735.2,Flank
566,10/25/2015,NO 15/9-F-1 C,232.59,108.07,202.54,0.0,59.99,30.05,66.58,5.23,284.35,42500.83,786.01,Flank
567,10/26/2015,NO 15/9-F-1 C,226.84,108.18,194.5,0.0,55.62,32.35,70.54,13.63,393.65,64546.06,860.01,Flank
568,10/27/2015,NO 15/9-F-1 C,222.45,108.17,191.26,0.0,56.49,31.19,75.35,12.5,418.62,68466.4,846.55,Flank
569,10/28/2015,NO 15/9-F-1 C,219.68,108.14,189.72,0.0,56.47,29.96,73.91,11.28,399.81,64240.2,801.29,Flank
570,10/29/2015,NO 15/9-F-1 C,214.76,108.23,185.27,0.0,67.67,29.49,76.51,7.43,606.2,93397.01,1014.43,Flank
571,10/30/2015,NO 15/9-F-1 C,213.32,108.16,183.93,0.0,6.64,29.39,73.71,1.21,3.32,520.78,6.69,Flank
590,11/18/2015,NO 15/9-F-1 C,278.77,106.3,237.32,0.0,27.95,41.45,35.5,23.57,63.09,9772.33,409.68,Flank
591,11/19/2015,NO 15/9-F-1 C,270.76,107.61,243.92,0.0,56.91,26.84,64.63,5.68,57.47,8877.68,849.97,Flank
592,11/20/2015,NO 15/9-F-1 C,263.88,107.88,237.19,0.0,60.68,26.69,74.1,5.13,175.11,27014.97,1130.83,Flank
593,11/21/2015,NO 15/9-F-1 C,251.5,108.18,222.5,0.0,60.69,29.0,81.46,7.43,252.27,38791.28,1424.88,Flank
594,11/22/2015,NO 15/9-F-1 C,244.37,108.22,212.29,0.0,60.67,32.07,79.66,6.45,303.18,46436.13,1031.61,Flank
595,11/23/2015,NO 15/9-F-1 C,239.83,108.2,206.72,0.0,60.62,33.11,71.81,5.64,303.74,46216.16,1034.87,Flank
596,11/24/2015,NO 15/9-F-1 C,236.09,108.17,203.77,0.0,60.61,32.32,73.65,4.79,301.02,45609.62,910.3,Flank
597,11/25/2015,NO 15/9-F-1 C,232.99,108.16,201.83,0.0,62.96,31.16,74.78,3.62,308.88,46935.86,932.64,Flank
598,11/26/2015,NO 15/9-F-1 C,229.88,108.13,199.97,0.0,65.61,29.91,68.74,2.53,289.87,44165.41,799.32,Flank
599,11/27/2015,NO 15/9-F-1 C,227.09,108.15,197.44,0.0,55.42,29.65,69.43,10.64,311.81,47139.21,853.14,Flank
600,11/28/2015,NO 15/9-F-1 C,224.29,108.13,195.16,0.0,55.42,29.13,69.38,10.37,318.61,48869.1,808.83,Flank
601,11/29/2015,NO 15/9-F-1 C,222.15,108.11,193.65,0.0,55.49,28.49,70.79,9.75,324.82,49522.64,753.11,Flank
602,11/30/2015,NO 15/9-F-1 C,220.58,108.09,192.87,0.0,55.48,27.71,72.7,8.99,322.18,49034.04,743.13,Flank
603,12/1/2015,NO 15/9-F-1 C,219.29,108.08,192.19,0.0,55.74,27.1,71.46,8.56,318.37,48722.55,736.98,Flank
604,12/2/2015,NO 15/9-F-1 C,217.11,108.12,190.31,0.0,56.26,26.79,67.99,9.08,349.66,53110.24,737.72,Flank
605,12/3/2015,NO 15/9-F-1 C,215.27,108.14,188.98,0.0,57.0,26.29,71.86,8.58,352.55,53761.4,745.33,Flank
606,12/4/2015,NO 15/9-F-1 C,213.68,108.14,187.96,0.0,56.93,25.71,70.5,8.39,372.09,59284.7,770.98,Flank
607,12/5/2015,NO 15/9-F-1 C,212.13,108.15,187.02,0.0,56.8,25.11,67.01,8.38,334.45,51571.83,727.27,Flank
608,12/6/2015,NO 15/9-F-1 C,211.23,108.15,187.07,0.0,56.83,24.16,72.42,7.89,356.49,54832.72,748.85,Flank
609,12/7/2015,NO 15/9-F-1 C,209.87,108.17,185.81,0.0,57.6,24.05,74.38,8.35,361.71,55786.96,763.98,Flank
610,12/8/2015,NO 15/9-F-1 C,208.08,108.2,184.13,0.0,59.03,23.95,69.91,8.23,406.31,62594.94,808.52,Flank
611,12/9/2015,NO 15/9-F-1 C,207.59,108.19,184.4,0.0,13.99,23.18,73.22,7.71,97.79,15245.96,191.92,Flank
637,1/4/2016,NO 15/9-F-1 C,284.27,106.16,242.97,0.0,26.61,41.3,25.04,24.84,82.82,13437.44,203.14,Flank
638,1/5/2016,NO 15/9-F-1 C,277.92,107.55,250.46,0.0,49.88,27.46,51.21,13.17,32.67,5277.18,843.45,Flank
639,1/6/2016,NO 15/9-F-1 C,264.79,108.06,239.25,0.0,57.8,25.54,77.97,9.77,93.87,15281.59,1465.71,Flank
640,1/7/2016,NO 15/9-F-1 C,255.16,108.18,228.29,0.0,57.47,26.86,79.19,11.1,164.52,26623.23,1413.28,Flank
641,1/8/2016,NO 15/9-F-1 C,249.94,108.17,220.73,0.0,54.52,29.22,76.91,13.47,194.43,31122.32,1122.39,Flank
642,1/9/2016,NO 15/9-F-1 C,246.18,108.15,215.68,0.0,53.02,30.49,74.3,14.76,205.53,32916.43,969.51,Flank
643,1/10/2016,NO 15/9-F-1 C,244.59,108.07,214.34,0.0,52.21,30.25,69.11,14.52,187.41,30048.94,810.95,Flank
644,1/11/2016,NO 15/9-F-1 C,243.2,108.03,213.86,0.0,51.29,29.34,66.24,13.62,170.45,27228.48,733.88,Flank
645,1/12/2016,NO 15/9-F-1 C,242.53,108.0,214.2,0.0,51.58,28.32,68.37,12.61,156.61,24965.04,684.72,Flank
646,1/13/2016,NO 15/9-F-1 C,240.06,108.07,211.83,0.0,52.32,28.23,71.2,13.07,232.69,37108.69,846.22,Flank
647,1/14/2016,NO 15/9-F-1 C,236.32,108.12,206.54,0.0,52.69,29.78,71.28,14.09,258.42,39859.18,870.9,Flank
648,1/15/2016,NO 15/9-F-1 C,235.45,108.06,207.15,0.0,52.14,28.3,68.11,12.61,199.68,31090.57,726.91,Flank
649,1/16/2016,NO 15/9-F-1 C,234.17,108.05,206.74,0.0,52.3,27.43,70.53,11.75,199.16,30911.67,694.91,Flank
650,1/17/2016,NO 15/9-F-1 C,233.17,108.03,206.49,0.0,52.33,26.67,70.7,11.0,197.21,30602.33,672.47,Flank
651,1/18/2016,NO 15/9-F-1 C,231.73,108.06,205.18,0.0,52.81,26.55,69.81,10.87,197.52,30750.88,703.93,Flank
652,1/19/2016,NO 15/9-F-1 C,229.56,108.11,202.69,0.0,53.83,26.87,73.31,11.19,257.83,40019.51,780.82,Flank
653,1/20/2016,NO 15/9-F-1 C,227.72,107.99,201.34,0.0,33.38,26.38,69.34,10.61,150.62,24432.48,493.09,Flank
670,2/6/2016,NO 15/9-F-1 C,282.77,105.03,233.97,0.0,40.33,48.8,17.87,27.94,65.72,10185.48,203.44,Flank
671,2/7/2016,NO 15/9-F-1 C,272.32,107.66,248.42,0.0,53.38,23.9,48.52,8.21,52.25,8288.1,991.31,Flank
672,2/8/2016,NO 15/9-F-1 C,265.14,107.9,240.19,0.0,54.22,24.95,68.17,9.21,72.77,11560.47,1062.13,Flank
673,2/9/2016,NO 15/9-F-1 C,258.25,108.06,230.12,0.0,54.17,28.13,72.83,12.39,118.71,18956.75,1056.77,Flank
674,2/10/2016,NO 15/9-F-1 C,251.45,108.15,220.05,0.0,54.14,31.4,78.31,15.65,207.31,32150.46,1108.05,Flank
675,2/11/2016,NO 15/9-F-1 C,245.66,108.18,212.44,0.0,54.17,33.22,77.27,17.43,210.23,32735.29,1086.8,Flank
676,2/12/2016,NO 15/9-F-1 C,241.08,108.16,207.78,0.0,53.74,33.3,74.49,17.29,308.45,47811.78,937.87,Flank
677,2/13/2016,NO 15/9-F-1 C,239.05,108.07,207.38,0.0,52.61,31.67,72.97,15.69,293.21,45604.08,791.15,Flank
678,2/14/2016,NO 15/9-F-1 C,236.79,108.06,206.32,0.0,52.71,30.47,72.5,14.5,241.12,37809.55,762.75,Flank
679,2/15/2016,NO 15/9-F-1 C,234.79,108.04,205.4,0.0,52.64,29.4,71.68,13.45,239.99,37454.5,758.97,Flank
680,2/16/2016,NO 15/9-F-1 C,233.14,108.02,204.58,0.0,52.65,28.56,61.75,12.63,237.43,37227.14,756.16,Flank
681,2/17/2016,NO 15/9-F-1 C,231.65,108.01,203.59,0.0,52.62,28.06,60.88,12.11,236.6,36907.86,747.61,Flank
682,2/18/2016,NO 15/9-F-1 C,230.41,108.0,202.93,0.0,52.6,27.48,68.71,11.54,232.24,36516.14,743.64,Flank
683,2/19/2016,NO 15/9-F-1 C,229.33,107.98,202.43,0.0,52.62,26.9,60.63,10.96,298.12,46879.05,656.99,Flank
684,2/20/2016,NO 15/9-F-1 C,228.54,107.97,202.37,0.0,52.57,26.16,65.0,10.25,307.88,47840.2,668.78,Flank
685,2/21/2016,NO 15/9-F-1 C,227.42,108.0,201.22,0.0,53.23,26.2,67.61,10.33,296.78,47176.84,681.94,Flank
686,2/22/2016,NO 15/9-F-1 C,225.84,108.02,199.95,0.0,53.6,25.9,70.94,9.92,304.54,48861.31,706.98,Flank
687,2/23/2016,NO 15/9-F-1 C,225.19,108.0,200.21,0.0,53.55,24.97,69.88,9.03,303.99,48622.08,713.2,Flank
688,2/24/2016,NO 15/9-F-1 C,224.6,108.02,199.89,0.0,54.27,24.72,70.6,8.76,327.03,52069.96,717.19,Flank
689,2/25/2016,NO 15/9-F-1 C,222.38,108.08,196.97,0.0,54.97,25.41,72.95,9.41,338.24,53575.88,741.15,Flank
690,2/26/2016,NO 15/9-F-1 C,223.46,107.81,204.63,0.0,15.77,18.83,62.43,3.7,24.87,4018.22,51.7,Flank
692,2/28/2016,NO 15/9-F-1 C,241.89,104.42,225.8,0.0,2.63,16.09,13.93,7.98,0.55,88.63,1.15,Flank
710,3/17/2016,NO 15/9-F-1 C,289.08,105.43,241.52,0.0,39.2,47.56,24.63,27.18,50.3,8086.5,764.44,Flank
711,3/18/2016,NO 15/9-F-1 C,281.18,107.56,253.26,0.0,49.5,27.91,57.58,12.34,37.98,6203.4,843.53,Flank
712,3/19/2016,NO 15/9-F-1 C,275.32,107.8,248.43,0.0,51.16,26.89,61.41,11.25,63.63,10454.85,930.53,Flank
713,3/20/2016,NO 15/9-F-1 C,270.35,107.9,241.73,0.0,51.05,28.61,70.08,12.96,81.67,13263.03,858.15,Flank
714,3/21/2016,NO 15/9-F-1 C,265.65,107.98,234.77,0.0,51.04,30.88,71.75,15.2,108.85,17786.79,919.01,Flank
715,3/22/2016,NO 15/9-F-1 C,260.9,108.06,228.74,0.0,51.69,32.16,73.87,16.48,189.41,30603.4,985.24,Flank
716,3/23/2016,NO 15/9-F-1 C,255.51,108.13,221.92,0.0,52.68,33.59,74.75,17.49,243.92,39159.61,976.46,Flank
717,3/24/2016,NO 15/9-F-1 C,250.39,108.15,216.01,0.0,52.95,34.38,68.64,18.07,246.84,40029.36,983.16,Flank
718,3/25/2016,NO 15/9-F-1 C,246.17,108.14,211.99,0.0,52.94,34.18,72.98,17.99,248.04,40439.71,935.67,Flank
719,3/26/2016,NO 15/9-F-1 C,241.96,108.15,208.72,0.0,53.89,33.24,68.79,17.03,265.31,43614.43,913.22,Flank
