DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
4/7/2016,NO 15/9-F-12 H,0.00,0.00,26.48,21.45,100.00,26.48,81.93,0.47,196.96,31740.74,1310.26
4/8/2016,NO 15/9-F-12 H,0.00,0.00,26.26,21.52,100.00,26.26,81.94,0.44,222.82,36763.88,1264.94
4/9/2016,NO 15/9-F-12 H,0.00,0.00,26.45,21.45,100.00,26.45,80.74,0.74,217.22,35805.77,1251.15
4/10/2016,NO 15/9-F-12 H,0.00,0.00,26.43,21.36,100.00,26.43,80.03,0.73,215.98,35248.17,1238.12
4/11/2016,NO 15/9-F-12 H,0.00,0.00,26.33,21.46,100.00,26.33,80.50,0.62,211.09,35164.06,1234.59
4/12/2016,NO 15/9-F-12 H,0.00,0.00,26.42,21.41,100.00,26.42,79.62,0.71,204.61,34026.18,1231.24
4/13/2016,NO 15/9-F-12 H,0.00,0.00,26.44,21.34,100.00,26.44,79.57,0.73,204.27,33838.07,1220.49
4/14/2016,NO 15/9-F-12 H,0.00,0.00,26.13,21.39,100.00,26.13,81.04,0.40,205.60,33573.84,1219.86
4/15/2016,NO 15/9-F-12 H,0.00,0.00,26.17,21.31,100.00,26.17,80.81,0.43,199.84,33249.13,1217.36
4/16/2016,NO 15/9-F-12 H,0.00,0.00,26.14,21.26,100.00,26.14,80.58,0.42,211.33,41066.67,1256.03
4/17/2016,NO 15/9-F-12 H,0.00,0.00,25.96,21.33,100.00,25.96,80.47,0.60,218.97,40958.99,1265.65
4/18/2016,NO 15/9-F-12 H,0.00,0.00,26.26,21.35,100.00,26.26,80.02,0.66,187.47,33474.49,1305.03
4/19/2016,NO 15/9-F-12 H,0.00,0.00,26.20,21.22,100.00,26.20,80.87,0.50,223.85,36789.77,1240.86
4/20/2016,NO 15/9-F-12 H,0.00,0.00,26.22,21.27,100.00,26.22,80.26,0.53,216.57,37203.84,1228.28
4/21/2016,NO 15/9-F-12 H,0.00,0.00,26.14,21.22,100.00,26.14,80.76,0.45,209.75,32906.03,1223.06
4/22/2016,NO 15/9-F-12 H,0.00,0.00,26.16,21.36,100.00,26.16,81.34,0.50,198.75,29910.74,1260.72
4/23/2016,NO 15/9-F-12 H,0.00,0.00,26.25,21.35,100.00,26.25,81.14,0.55,207.28,33341.26,1265.61
4/24/2016,NO 15/9-F-12 H,0.00,0.00,26.20,21.44,100.00,26.20,81.44,0.49,202.13,32639.51,1279.96
4/25/2016,NO 15/9-F-12 H,0.00,0.00,26.36,21.19,100.00,26.36,80.52,0.50,207.17,33244.20,1222.31
4/26/2016,NO 15/9-F-12 H,0.00,0.00,26.42,21.01,100.00,26.42,79.99,0.48,211.56,33869.79,1210.97
4/27/2016,NO 15/9-F-12 H,0.00,0.00,26.34,21.00,100.00,26.34,80.22,0.38,208.61,33629.38,1191.41
4/28/2016,NO 15/9-F-12 H,0.00,0.00,26.43,21.01,100.00,26.43,79.91,0.54,210.84,33158.38,1178.96
4/29/2016,NO 15/9-F-12 H,0.00,0.00,26.57,20.80,100.00,26.57,78.31,0.69,199.25,31484.07,1185.44
4/30/2016,NO 15/9-F-12 H,0.00,0.00,26.36,20.83,100.00,26.36,79.46,0.56,199.09,31371.75,1175.82
5/1/2016,NO 15/9-F-12 H,0.00,0.00,26.51,20.68,100.00,26.51,77.41,0.86,193.89,31273.22,1163.49
5/2/2016,NO 15/9-F-12 H,0.00,0.00,26.44,20.65,100.00,26.44,77.29,0.84,201.14,32438.11,1167.20
5/3/2016,NO 15/9-F-12 H,0.00,0.00,26.23,20.76,100.00,26.23,78.37,0.61,201.03,32199.80,1176.73
5/4/2016,NO 15/9-F-12 H,0.00,0.00,26.43,20.72,100.00,26.43,78.28,0.78,199.27,31758.79,1182.84
5/5/2016,NO 15/9-F-12 H,0.00,0.00,26.47,20.66,100.00,26.47,78.06,0.86,200.49,31653.97,1188.30
5/6/2016,NO 15/9-F-12 H,0.00,0.00,26.33,20.73,100.00,26.33,78.79,0.70,201.32,31617.66,1180.18
5/7/2016,NO 15/9-F-12 H,0.00,0.00,26.22,20.85,100.00,26.22,79.39,0.56,200.43,31745.21,1178.02
5/8/2016,NO 15/9-F-12 H,0.00,0.00,26.39,20.75,100.00,26.39,78.54,0.75,199.77,31496.17,1173.38
5/9/2016,NO 15/9-F-12 H,0.00,0.00,26.32,20.77,100.00,26.32,78.73,0.81,197.20,31176.06,1181.65
5/10/2016,NO 15/9-F-12 H,0.00,0.00,26.13,20.86,100.00,26.13,80.08,0.59,194.87,30825.23,1566.06
5/11/2016,NO 15/9-F-12 H,0.00,0.00,26.06,20.79,100.00,26.06,80.29,0.46,194.21,30795.22,1152.77
5/12/2016,NO 15/9-F-12 H,0.00,0.00,25.98,20.81,100.00,25.98,80.51,0.39,192.59,30605.57,1152.65
5/13/2016,NO 15/9-F-12 H,0.00,0.00,26.07,20.58,100.00,26.07,79.75,0.42,191.23,30374.23,1153.07
5/14/2016,NO 15/9-F-12 H,0.00,0.00,26.14,20.51,100.00,26.14,79.28,0.47,189.54,30155.46,1147.01
5/15/2016,NO 15/9-F-12 H,0.00,0.00,28.85,19.35,69.28,28.85,71.73,3.07,146.36,23608.34,892.33
5/16/2016,NO 15/9-F-12 H,0.00,0.00,26.06,20.50,99.99,26.06,80.34,0.36,190.97,22017.68,1161.61
5/17/2016,NO 15/9-F-12 H,0.00,0.00,26.06,20.80,100.00,26.06,80.53,0.36,187.88,30089.20,1141.85
5/18/2016,NO 15/9-F-12 H,0.00,0.00,26.12,20.81,100.00,26.12,80.44,0.41,186.86,30027.19,1137.07
5/19/2016,NO 15/9-F-12 H,0.00,0.00,26.23,20.66,100.00,26.23,79.72,0.53,185.12,29825.36,1133.15
5/20/2016,NO 15/9-F-12 H,0.00,0.00,26.32,20.71,100.00,26.32,79.74,0.62,184.86,29395.95,1131.49
5/21/2016,NO 15/9-F-12 H,0.00,0.00,26.36,20.70,100.00,26.36,79.78,0.67,182.24,28916.86,1145.11
5/22/2016,NO 15/9-F-12 H,0.00,0.00,26.18,20.81,100.00,26.18,80.34,0.47,183.08,29157.08,1166.02
5/23/2016,NO 15/9-F-12 H,0.00,0.00,26.01,20.71,100.00,26.01,80.78,0.32,183.82,29301.81,1168.53
5/24/2016,NO 15/9-F-12 H,0.00,0.00,26.07,20.55,100.00,26.07,80.26,0.38,185.07,29487.59,1166.00
5/25/2016,NO 15/9-F-12 H,0.00,0.00,26.05,20.68,100.00,26.05,80.52,0.36,185.85,29495.92,1160.13
5/26/2016,NO 15/9-F-12 H,0.00,0.00,26.00,20.87,100.00,26.00,80.96,0.30,185.89,29511.08,1161.67
5/27/2016,NO 15/9-F-12 H,0.00,0.00,26.02,20.88,100.00,26.02,81.13,0.32,184.12,29310.49,1160.04
5/28/2016,NO 15/9-F-12 H,0.00,0.00,26.06,20.85,100.00,26.06,81.27,0.37,184.75,29430.59,1167.85
5/29/2016,NO 15/9-F-12 H,0.00,0.00,26.26,20.85,100.00,26.26,80.74,0.58,182.98,29324.39,1169.91
5/30/2016,NO 15/9-F-12 H,0.00,0.00,25.97,20.74,100.00,25.97,81.22,0.27,182.40,28927.47,1162.28
5/31/2016,NO 15/9-F-12 H,0.00,0.00,26.02,20.61,100.00,26.02,80.74,0.35,185.90,29572.14,1159.39
6/1/2016,NO 15/9-F-12 H,0.00,0.00,26.05,20.53,100.00,26.05,80.47,0.37,185.75,29185.44,1152.88
6/2/2016,NO 15/9-F-12 H,0.00,0.00,26.08,20.60,100.00,26.08,80.49,0.37,184.28,29399.37,1162.23
6/3/2016,NO 15/9-F-12 H,0.00,0.00,25.97,20.72,100.00,25.97,81.12,0.28,175.83,28223.00,1144.95
6/4/2016,NO 15/9-F-12 H,0.00,0.00,26.01,20.55,100.00,26.01,80.67,0.32,185.69,30511.44,1163.78
6/5/2016,NO 15/9-F-12 H,0.00,0.00,26.01,20.59,100.00,26.01,80.70,0.31,186.70,30459.49,1167.43
6/6/2016,NO 15/9-F-12 H,0.00,0.00,26.02,20.82,100.00,26.02,81.04,0.32,186.99,30363.70,1171.46
6/7/2016,NO 15/9-F-12 H,0.00,0.00,26.05,20.73,100.00,26.05,81.05,0.36,187.60,30555.15,1177.59
6/8/2016,NO 15/9-F-12 H,0.00,0.00,26.21,20.54,67.71,26.21,80.72,0.82,116.93,19085.67,726.73
6/9/2016,NO 15/9-F-12 H,0.00,0.00,26.32,18.85,48.96,26.32,78.48,0.61,96.32,15644.36,651.13
6/10/2016,NO 15/9-F-12 H,0.00,0.00,26.31,20.32,99.99,26.31,80.00,0.62,187.51,30822.66,1209.98
6/11/2016,NO 15/9-F-12 H,0.00,0.00,26.33,20.68,100.00,26.33,80.08,0.64,188.19,30443.63,1189.55
6/12/2016,NO 15/9-F-12 H,0.00,0.00,26.45,20.56,100.00,26.45,78.87,0.78,179.18,28861.93,1123.90
6/13/2016,NO 15/9-F-12 H,0.00,0.00,26.52,20.64,100.00,26.52,79.37,0.83,187.63,30439.78,1192.04
6/14/2016,NO 15/9-F-12 H,0.00,0.00,26.58,20.52,100.00,26.58,78.47,0.88,188.28,30317.48,1191.66
6/15/2016,NO 15/9-F-12 H,0.00,0.00,26.57,20.46,100.00,26.57,79.26,0.87,187.06,30177.91,1198.43
6/16/2016,NO 15/9-F-12 H,0.00,0.00,26.61,20.46,100.00,26.61,79.22,0.91,188.56,30339.50,1206.30
6/17/2016,NO 15/9-F-12 H,0.00,0.00,26.25,20.62,100.00,26.25,80.37,0.55,186.17,29662.30,1196.54
6/18/2016,NO 15/9-F-12 H,0.00,0.00,26.32,20.38,100.00,26.32,79.65,0.64,186.43,29828.71,1193.65
6/19/2016,NO 15/9-F-12 H,0.00,0.00,26.30,20.54,100.00,26.30,80.27,0.62,186.61,29778.97,1198.43
6/20/2016,NO 15/9-F-12 H,0.00,0.00,26.45,20.48,100.00,26.45,79.42,0.76,187.02,29788.52,1196.17
6/21/2016,NO 15/9-F-12 H,0.00,0.00,26.39,20.65,100.00,26.39,80.34,0.71,186.45,29755.82,1201.82
6/22/2016,NO 15/9-F-12 H,0.00,0.00,26.56,20.54,100.00,26.56,79.76,0.91,186.03,29759.69,1202.08
6/23/2016,NO 15/9-F-12 H,0.00,0.00,26.43,20.64,100.00,26.43,80.41,0.76,186.14,29860.23,1213.96
6/24/2016,NO 15/9-F-12 H,0.00,0.00,26.23,20.76,100.00,26.23,81.27,0.54,186.37,29749.30,1197.09
6/25/2016,NO 15/9-F-12 H,0.00,0.00,26.27,20.77,100.00,26.27,81.15,0.59,184.92,29630.87,1197.46
6/26/2016,NO 15/9-F-12 H,0.00,0.00,26.22,20.57,100.00,26.22,80.93,0.52,185.41,29748.89,1198.32
6/27/2016,NO 15/9-F-12 H,0.00,0.00,26.35,20.53,100.00,26.35,80.51,0.66,182.80,29322.63,1194.83
6/28/2016,NO 15/9-F-12 H,0.00,0.00,26.52,20.59,100.00,26.52,79.87,0.83,184.23,29627.80,1193.67
6/29/2016,NO 15/9-F-12 H,0.00,0.00,26.42,20.61,100.00,26.42,80.47,0.75,184.42,29648.29,1196.06
6/30/2016,NO 15/9-F-12 H,0.00,0.00,26.41,20.55,100.00,26.41,80.04,0.71,182.81,29540.87,1198.33
7/1/2016,NO 15/9-F-12 H,0.00,0.00,26.60,20.54,100.00,26.60,79.99,0.79,185.36,29491.31,1195.77
7/2/2016,NO 15/9-F-12 H,0.00,0.00,26.33,20.56,100.00,26.33,80.48,0.63,183.00,29483.26,1200.90
7/3/2016,NO 15/9-F-12 H,0.00,0.00,26.37,20.57,100.00,26.37,80.49,0.67,184.55,29314.23,1195.00
7/4/2016,NO 15/9-F-12 H,0.00,0.00,26.27,20.62,100.00,26.27,80.87,0.56,181.40,29303.76,1200.38
7/5/2016,NO 15/9-F-12 H,0.00,0.00,26.20,20.64,100.00,26.20,81.11,0.50,183.58,29342.87,1194.06
7/6/2016,NO 15/9-F-12 H,0.00,0.00,26.23,20.51,100.00,26.23,80.81,0.54,176.83,29172.08,1200.24
7/7/2016,NO 15/9-F-12 H,0.00,0.00,26.42,20.53,100.00,26.42,80.16,0.72,182.40,29936.51,1214.33
7/8/2016,NO 15/9-F-12 H,0.00,0.00,26.47,20.54,100.00,26.47,80.10,0.77,181.60,29966.21,1213.38
7/9/2016,NO 15/9-F-12 H,0.00,0.00,26.75,20.38,89.87,26.75,79.88,0.93,176.04,28764.65,893.71
7/10/2016,NO 15/9-F-12 H,0.00,0.00,26.28,20.52,100.00,26.28,79.81,0.59,188.96,31255.20,1182.86
7/11/2016,NO 15/9-F-12 H,0.00,0.00,26.75,20.43,92.77,26.75,79.55,0.88,180.55,29824.06,1129.54
7/12/2016,NO 15/9-F-12 H,0.00,0.00,26.19,20.33,100.00,26.19,80.37,0.26,189.74,30906.26,1169.29
7/13/2016,NO 15/9-F-12 H,0.00,0.00,26.39,20.30,60.49,26.39,80.31,0.64,106.49,16471.68,660.91
7/14/2016,NO 15/9-F-12 H,0.00,0.00,30.03,15.58,11.70,30.03,62.55,4.34,47.82,7652.04,286.76
7/15/2016,NO 15/9-F-12 H,0.00,0.00,40.06,13.39,12.19,40.06,48.64,19.00,38.42,6150.89,271.54
7/16/2016,NO 15/9-F-12 H,0.00,0.00,39.67,16.29,22.91,39.67,58.45,17.95,184.02,29442.57,998.02
7/17/2016,NO 15/9-F-12 H,0.00,0.00,38.83,16.68,21.11,38.83,58.72,17.08,80.78,12933.52,399.19
7/18/2016,NO 15/9-F-12 H,0.00,0.00,33.95,17.90,30.16,33.95,68.03,11.83,125.94,20158.23,812.90
7/19/2016,NO 15/9-F-12 H,0.00,0.00,27.00,19.92,40.28,27.00,77.53,4.72,143.87,23020.36,1112.91
7/20/2016,NO 15/9-F-12 H,0.00,0.00,27.09,20.00,40.30,27.09,76.75,4.82,145.49,23270.27,1030.59
7/21/2016,NO 15/9-F-12 H,0.00,0.00,26.95,20.13,40.01,26.95,78.40,4.66,142.50,22801.67,976.58
7/22/2016,NO 15/9-F-12 H,0.00,0.00,27.75,20.23,39.10,27.75,78.22,5.51,134.80,21569.02,968.17
7/23/2016,NO 15/9-F-12 H,0.00,0.00,26.35,20.31,40.52,26.35,79.19,4.29,136.30,21807.05,989.13
7/24/2016,NO 15/9-F-12 H,0.00,0.00,26.17,20.24,40.03,26.17,79.11,4.39,139.91,22385.53,996.87
7/25/2016,NO 15/9-F-12 H,0.00,0.00,28.92,19.81,34.58,28.92,74.31,7.17,133.66,21383.60,878.39
7/26/2016,NO 15/9-F-12 H,0.00,0.00,31.29,19.49,32.12,31.29,71.57,9.69,129.53,20719.18,837.40
7/27/2016,NO 15/9-F-12 H,0.00,0.00,31.45,19.47,31.92,31.45,71.78,9.85,126.90,20303.61,905.64
7/28/2016,NO 15/9-F-12 H,0.00,0.00,31.44,19.41,31.94,31.44,71.42,9.78,128.63,20581.42,941.79
7/29/2016,NO 15/9-F-12 H,0.00,0.00,31.31,19.49,31.93,31.31,72.86,9.68,130.18,20427.41,953.36
7/30/2016,NO 15/9-F-12 H,0.00,0.00,31.09,19.40,31.93,31.09,73.01,9.51,132.63,21016.34,975.55
7/31/2016,NO 15/9-F-12 H,0.00,0.00,30.13,19.45,33.61,30.13,73.89,8.55,131.94,20464.37,955.02
8/1/2016,NO 15/9-F-12 H,0.00,0.00,29.74,19.47,34.26,29.74,74.52,8.19,136.17,20696.74,931.34
8/2/2016,NO 15/9-F-12 H,0.00,0.00,30.96,19.37,31.56,30.96,72.34,9.37,129.85,21210.16,889.32
8/3/2016,NO 15/9-F-12 H,0.00,0.00,32.50,19.06,29.83,32.50,68.51,10.18,123.16,18692.57,1203.96
8/4/2016,NO 15/9-F-12 H,0.00,0.00,32.44,19.07,30.33,32.44,69.73,8.58,118.81,21069.49,1006.11
8/5/2016,NO 15/9-F-12 H,0.00,0.00,32.42,18.88,30.26,32.42,69.44,8.54,121.77,19527.95,915.96
8/6/2016,NO 15/9-F-12 H,0.00,0.00,32.40,18.98,30.28,32.40,69.25,8.55,118.70,18916.66,860.51
8/7/2016,NO 15/9-F-12 H,0.00,0.00,32.61,18.81,30.27,32.61,64.38,8.75,119.96,20282.28,863.42
8/8/2016,NO 15/9-F-12 H,0.00,0.00,32.41,18.69,30.25,32.41,65.40,8.52,119.63,19170.05,863.73
8/9/2016,NO 15/9-F-12 H,0.00,0.00,32.79,18.47,29.35,32.79,66.20,8.98,110.61,18060.66,817.25
8/10/2016,NO 15/9-F-12 H,0.00,0.00,32.75,18.70,30.23,32.75,67.10,8.87,118.12,19262.51,850.79
8/11/2016,NO 15/9-F-12 H,0.00,0.00,32.82,18.82,30.22,32.82,66.38,8.91,120.41,19069.01,854.05
8/12/2016,NO 15/9-F-12 H,0.00,0.00,33.15,18.72,27.30,33.15,64.96,9.26,104.84,16599.63,880.70
8/13/2016,NO 15/9-F-12 H,0.00,0.00,2.01,11.17,1.62,2.01,18.67,0.54,0.00,0.00,0.00
8/14/2016,NO 15/9-F-12 H,0.00,0.00,0.00,8.94,0.62,0.00,0.00,0.00,0.00,0.00,0.00
8/15/2016,NO 15/9-F-12 H,0.00,0.00,0.00,2.15,0.59,0.00,0.00,0.00,0.00,0.00,0.00
8/16/2016,NO 15/9-F-12 H,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00
8/17/2016,NO 15/9-F-12 H,0.00,0.00,0.00,0.03,0.56,0.00,0.00,0.00,0.00,0.00,0.00
8/18/2016,NO 15/9-F-12 H,0.00,0.00,0.00,1.19,0.57,0.00,0.00,0.00,0.00,0.00,0.00
8/19/2016,NO 15/9-F-12 H,0.00,0.00,0.00,6.36,0.58,0.00,0.00,0.00,0.00,0.00,0.00
8/20/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.95,0.58,0.00,0.00,0.00,0.00,0.00,0.00
8/21/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.58,0.00,0.00,0.00,0.00,0.00,0.00
8/22/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.56,0.00,0.00,0.00,0.00,0.00,0.00
8/23/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.95,0.58,0.00,0.00,0.00,0.00,0.00,0.00
8/24/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.60,0.00,0.00,0.00,0.00,0.00,0.00
8/25/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.65,0.00,0.00,0.00,0.00,0.00,0.00
8/26/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00
8/27/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.99,0.00,0.00,0.00,0.00,0.00,0.00
8/28/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.99,0.00,0.00,0.00,0.00,0.00,0.00
8/29/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.94,0.99,0.00,0.00,0.00,0.00,0.00,0.00
8/30/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.95,1.24,0.00,0.00,0.00,0.00,0.00,0.00
8/31/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,1.29,0.00,0.00,0.00,0.00,0.00,0.00
9/1/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.94,1.35,0.00,0.00,0.00,0.00,0.00,0.00
9/2/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.95,1.19,0.00,0.00,0.00,0.00,0.00,0.00
9/3/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.95,1.12,0.00,0.00,0.00,0.00,0.00,0.00
9/4/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,1.13,0.00,0.00,0.00,0.00,0.00,0.00
9/5/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.95,1.11,0.00,0.00,0.00,0.00,0.00,0.00
9/6/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,1.11,0.00,0.00,0.00,0.00,0.00,0.00
9/7/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,1.09,0.00,0.00,0.00,0.00,0.00,0.00
9/8/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,1.03,0.00,0.00,0.00,0.00,0.00,0.00
9/9/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,1.01,0.00,0.00,0.00,0.00,0.00,0.00
9/10/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.99,0.00,0.00,0.01,0.00,0.00,0.00
9/11/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.95,1.00,0.00,0.00,0.01,0.00,0.00,0.00
9/12/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,1.01,0.00,0.00,0.01,0.00,0.00,0.00
9/13/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.99,0.00,0.00,0.01,0.00,0.00,0.00
9/14/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.97,0.00,0.00,0.02,0.00,0.00,0.00
9/15/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.98,0.00,0.00,0.02,0.00,0.00,0.00
9/16/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.96,0.00,0.00,0.02,0.00,0.00,0.00
9/17/2016,NO 15/9-F-12 H,0.00,0.00,0.00,19.96,0.90,0.00,0.00,0.03,0.00,0.00,0.00
2/12/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.06,0.00,0.00,0.00
2/13/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.07,0.00,0.00,0.00
2/14/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.05,0.00,0.00,0.00
2/15/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.07,0.00,0.00,0.00
2/16/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.10,0.00,0.00,0.00
2/17/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.14,0.00,0.00,0.00
2/18/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.23,0.00,0.00,0.00
2/19/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.57,0.00,0.00,0.00
2/20/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.61,0.00,0.00,0.00
2/21/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.74,0.00,0.00,0.00
2/22/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,0.99,0.00,0.00,0.00
2/23/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,1.40,0.00,0.00,0.00
2/24/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,1.91,0.00,0.00,0.00
2/25/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,2.88,0.00,0.00,0.00
2/26/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,3.81,0.00,0.00,0.00
2/27/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,4.61,0.00,0.00,0.00
2/28/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,5.45,0.00,0.00,0.00
2/29/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,6.36,0.00,0.00,0.00
3/1/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,7.28,0.00,0.00,0.00
3/2/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,8.12,0.00,0.00,0.00
3/3/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,8.95,0.00,0.00,0.00
3/4/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.01,,0.00,0.01,9.72,0.00,0.00,0.00
3/5/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,10.78,0.00,0.00,0.00
3/6/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,11.91,0.00,0.00,0.00
3/7/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,12.87,0.00,0.00,0.00
3/8/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,13.91,0.00,0.00,0.00
3/9/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,15.00,0.00,0.00,0.00
3/10/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,15.85,0.00,0.00,0.00
3/11/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,16.28,0.00,0.00,0.00
3/12/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,16.49,0.00,0.00,0.00
3/13/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,17.87,0.00,0.00,0.00
3/14/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,25.40,0.00,0.00,0.00
3/15/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,31.42,0.00,0.00,0.00
3/16/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,31.16,0.00,0.00,0.00
3/17/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,30.96,0.00,0.00,0.00
3/18/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,30.90,0.00,0.00,0.00
3/19/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,30.56,0.00,0.00,0.00
3/20/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,30.32,0.00,0.00,0.00
3/21/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,30.23,0.00,0.00,0.00
3/22/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,30.39,0.00,0.00,0.00
3/23/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.01,,0.00,0.01,30.50,0.00,0.00,0.00
3/24/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.01,,0.00,0.01,30.51,0.00,0.00,0.00
3/25/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.01,,0.00,0.01,30.58,0.00,0.00,0.00
3/26/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,17.86,0.00,0.00,0.00
3/27/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,1.48,0.00,0.00,0.00
3/28/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,1.14,0.00,0.00,0.00
3/29/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,26.06,0.00,0.00,0.00
3/30/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.27,0.00,0.00,0.00
3/31/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,3.20,0.00,0.00,0.00
4/1/2008,NO 15/9-F-14 H,0.00,0.00,0.00,0.00,,0.00,0.00,30.42,0.00,0.00,0.00
