,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE
1293,NO 15/9-F-11 H,227.23,105.99,8.34,53.72,61.18,24.66,824.03,119541.07,421.12,production,OP
1294,NO 15/9-F-11 H,228.59,105.99,9.29,54.5,61.2,24.38,945.62,137122.49,448.13,production,OP
1295,NO 15/9-F-11 H,221.37,106.22,11.68,51.07,66.66,21.58,1167.01,168424.9,565.24,production,OP
1296,NO 15/9-F-11 H,220.87,106.23,11.5,51.08,62.5,21.57,1089.48,157902.77,490.91,production,OP
1297,NO 15/9-F-11 H,219.93,106.22,11.54,50.56,63.23,21.31,1103.27,160611.48,494.67,production,OP
1298,NO 15/9-F-11 H,219.52,106.21,11.55,50.33,63.31,20.9,987.37,144808.01,478.81,production,OP
1299,NO 15/9-F-11 H,219.6,106.18,11.73,50.3,63.22,20.9,1070.17,155418.67,492.33,production,OP
1300,NO 15/9-F-11 H,219.49,106.17,11.77,50.22,64.07,20.81,1088.7,154724.71,474.69,production,OP
1301,NO 15/9-F-11 H,219.8,106.2,12.0,50.4,64.8,21.0,1026.57,150773.5,461.02,production,OP
1302,NO 15/9-F-11 H,219.8,106.2,12.0,50.4,64.8,21.0,1083.4,158454.17,461.16,production,OP
1303,NO 15/9-F-11 H,219.8,106.2,12.0,50.4,64.8,21.0,1004.72,146472.99,426.7,production,OP
1304,NO 15/9-F-11 H,221.91,106.03,10.81,51.03,65.15,21.43,896.9,131181.49,459.56,production,OP
1305,NO 15/9-F-11 H,219.05,106.11,11.81,49.61,67.39,21.16,958.68,140745.34,452.98,production,OP
1306,NO 15/9-F-11 H,214.91,106.19,12.23,47.86,67.39,19.34,963.57,142438.47,433.37,production,OP
1307,NO 15/9-F-11 H,212.69,106.21,12.91,46.81,63.57,18.28,981.8,145611.43,501.1,production,OP
1308,NO 15/9-F-11 H,209.92,106.26,13.87,45.49,68.32,16.92,1021.26,150712.71,518.24,production,OP
1309,NO 15/9-F-11 H,209.91,106.25,13.85,45.54,66.54,17.14,1006.31,149866.17,517.48,production,OP
1310,NO 15/9-F-11 H,209.8,106.24,13.95,45.43,68.6,17.16,1006.49,149685.1,514.79,production,OP
1311,NO 15/9-F-11 H,209.97,106.22,13.96,45.54,68.0,17.28,1049.98,154302.41,678.03,production,OP
1312,NO 15/9-F-11 H,209.83,106.22,14.16,45.46,65.99,17.17,946.4,139228.33,463.72,production,OP
1313,NO 15/9-F-11 H,210.04,106.2,14.22,45.49,68.07,17.14,946.36,140317.07,462.52,production,OP
1314,NO 15/9-F-11 H,210.17,106.19,14.21,45.53,67.57,17.22,919.8,135523.64,442.81,production,OP
1315,NO 15/9-F-11 H,210.04,106.19,14.25,45.47,68.13,17.1,907.74,132052.24,507.44,production,OP
1316,NO 15/9-F-11 H,209.87,106.18,14.28,45.42,67.57,17.04,937.48,138263.65,521.92,production,OP
1317,NO 15/9-F-11 H,209.96,106.18,14.35,45.46,67.61,17.16,901.47,133045.0,441.92,production,OP
1318,NO 15/9-F-11 H,210.08,106.16,14.35,45.47,68.07,17.18,898.3,133186.46,752.04,production,OP
1319,NO 15/9-F-11 H,210.86,106.16,17.67,45.61,67.73,17.32,625.33,99659.08,517.85,production,OP
1320,NO 15/9-F-11 H,216.35,105.11,12.38,48.04,50.31,19.79,228.78,37831.86,89.03,production,OP
1321,NO 15/9-F-11 H,209.94,105.83,14.74,42.57,67.3,14.3,702.96,106682.7,431.78,production,OP
1322,NO 15/9-F-11 H,209.73,105.99,13.41,43.73,67.22,15.46,792.97,122658.91,421.9,production,OP
1323,NO 15/9-F-11 H,210.84,106.02,14.89,44.05,66.86,15.87,623.95,100184.92,329.97,production,OP
1324,NO 15/9-F-11 H,213.81,105.69,14.92,44.13,63.66,15.72,744.19,121563.77,344.91,production,OP
1325,NO 15/9-F-11 H,209.58,106.02,15.05,43.72,68.25,15.4,865.75,133092.74,468.96,production,OP
1326,NO 15/9-F-11 H,209.54,106.07,14.98,44.2,66.21,15.85,895.84,137050.58,459.74,production,OP
1327,NO 15/9-F-11 H,209.82,106.09,14.97,44.48,67.45,16.04,940.2,143431.37,530.08,production,OP
1328,NO 15/9-F-11 H,208.37,105.21,14.89,44.38,66.91,16.17,962.2,146584.02,535.44,production,OP
1329,NO 15/9-F-11 H,209.91,106.12,15.24,44.76,66.75,16.42,965.2,146781.02,549.17,production,OP
1330,NO 15/9-F-11 H,208.47,105.27,15.06,44.62,64.26,16.52,969.44,147028.11,549.34,production,OP
1331,NO 15/9-F-11 H,210.35,106.13,15.52,45.05,66.28,16.68,976.99,148412.09,520.7,production,OP
1332,NO 15/9-F-11 H,210.9,106.13,15.41,45.28,66.61,16.91,994.39,152703.64,549.44,production,OP
1333,NO 15/9-F-11 H,210.6,106.15,15.63,45.18,64.95,16.82,1001.96,149778.1,507.4,production,OP
1334,NO 15/9-F-11 H,210.08,106.18,15.92,45.07,65.56,16.69,1030.53,153281.51,525.97,production,OP
1335,NO 15/9-F-11 H,210.48,106.2,15.97,45.34,68.21,16.7,1009.31,150875.75,598.22,production,OP
1336,NO 15/9-F-11 H,210.29,106.22,16.14,45.36,69.65,16.96,996.11,148735.23,577.27,production,OP
1337,NO 15/9-F-11 H,210.01,106.24,16.35,45.27,68.44,16.86,1047.18,156246.94,572.63,production,OP
1338,NO 15/9-F-11 H,210.29,106.24,16.22,45.43,66.26,17.0,1038.28,156179.43,534.82,production,OP
1339,NO 15/9-F-11 H,210.57,106.24,16.2,45.59,68.46,16.97,1014.53,150705.91,547.16,production,OP
1340,NO 15/9-F-11 H,210.7,106.25,16.16,45.66,69.96,17.21,1022.01,149714.36,551.0,production,OP
1341,NO 15/9-F-11 H,210.95,106.16,16.61,45.18,68.37,16.75,1046.43,153620.75,514.59,production,OP
1342,NO 15/9-F-11 H,211.36,106.12,16.69,45.15,67.39,16.76,1056.64,157118.05,557.52,production,OP
1343,NO 15/9-F-11 H,210.89,106.12,16.84,45.23,66.71,16.84,1058.8,161657.74,560.24,production,OP
1344,NO 15/9-F-11 H,211.01,106.13,16.78,45.4,67.5,16.85,1056.24,160333.61,553.16,production,OP
1345,NO 15/9-F-11 H,210.97,106.13,16.8,45.31,70.29,16.98,1051.49,159342.63,550.83,production,OP
1346,NO 15/9-F-11 H,210.9,106.14,16.78,45.38,69.33,17.06,1053.04,158788.2,544.51,production,OP
1347,NO 15/9-F-11 H,208.73,105.1,15.96,44.72,69.82,16.64,1050.75,158638.84,529.02,production,OP
1348,NO 15/9-F-11 H,209.43,106.16,17.27,44.68,68.43,16.2,1077.56,163104.32,561.72,production,OP
1349,NO 15/9-F-11 H,201.51,106.27,20.36,40.88,69.3,12.23,1213.31,182682.75,651.92,production,OP
1350,NO 15/9-F-11 H,199.78,106.31,20.65,40.21,66.2,11.76,1218.64,184776.0,660.68,production,OP
1351,NO 15/9-F-11 H,200.5,106.31,20.21,40.58,69.87,12.15,1210.61,183380.56,657.26,production,OP
1352,NO 15/9-F-11 H,200.22,106.32,20.03,40.47,69.5,12.01,1201.66,180486.34,645.05,production,OP
1353,NO 15/9-F-11 H,200.23,106.32,20.4,40.47,69.55,12.03,1213.89,180257.23,653.11,production,OP
1354,NO 15/9-F-11 H,200.03,106.33,20.6,40.42,70.13,12.0,1222.74,181172.64,661.35,production,OP
1355,NO 15/9-F-11 H,200.15,106.33,20.56,40.43,70.36,12.01,1217.77,180677.78,679.63,production,OP
1356,NO 15/9-F-11 H,200.14,106.28,20.87,40.33,69.89,11.93,1218.6,182929.14,667.27,production,OP
1357,NO 15/9-F-11 H,200.06,106.14,21.27,40.19,71.29,11.77,1247.39,185976.77,679.42,production,OP
1358,NO 15/9-F-11 H,210.86,105.57,21.93,46.17,73.02,17.62,1632.83,241011.17,822.51,production,OP
1359,NO 15/9-F-11 H,219.38,105.25,22.47,51.98,73.55,23.2,2002.08,294179.13,761.31,production,OP
1360,NO 15/9-F-11 H,219.63,105.27,22.47,52.38,73.56,23.6,2025.24,294996.21,744.35,production,OP
1361,NO 15/9-F-11 H,219.46,105.33,22.27,52.59,75.02,23.82,2021.7,293906.9,736.84,production,OP
1362,NO 15/9-F-11 H,219.11,105.4,21.96,52.62,74.48,23.9,2000.27,292780.95,729.42,production,OP
1363,NO 15/9-F-11 H,219.37,105.43,21.75,52.72,74.3,23.99,2035.82,296725.9,782.89,production,OP
1364,NO 15/9-F-11 H,219.28,105.45,21.83,52.44,74.78,23.73,2064.61,300167.59,738.62,production,OP
1365,NO 15/9-F-11 H,252.28,105.29,12.0,75.73,55.8,47.16,1145.2,173605.33,430.11,production,OP
1366,NO 15/9-F-11 H,287.05,105.23,4.4,98.88,36.24,70.54,333.88,52035.52,129.47,production,OP
1367,NO 15/9-F-11 H,292.25,105.23,4.48,100.99,39.52,72.65,356.5,54914.54,152.42,production,OP
1368,NO 15/9-F-11 H,285.37,105.05,7.32,94.85,47.43,66.28,800.79,120949.78,306.03,production,OP
1369,NO 15/9-F-11 H,225.21,105.35,25.64,50.83,74.81,19.5,1994.47,293070.53,771.98,production,OP
1370,NO 15/9-F-11 H,219.56,105.46,24.69,50.65,75.53,19.23,1954.67,281413.97,729.85,production,OP
1371,NO 15/9-F-11 H,219.38,105.47,23.09,50.78,73.48,21.13,2013.54,269634.0,745.91,production,OP
1372,NO 15/9-F-11 H,220.26,105.46,21.52,51.33,75.53,22.57,1835.3,263835.33,675.79,production,OP
1373,NO 15/9-F-11 H,220.09,105.48,21.99,51.31,74.98,22.31,1927.71,278374.04,728.06,production,OP
1374,NO 15/9-F-11 H,219.66,105.49,21.95,51.1,74.7,22.32,1917.89,272552.79,706.81,production,OP
1375,NO 15/9-F-11 H,220.2,105.5,21.57,51.43,74.51,22.64,1811.03,265161.74,687.57,production,OP
1376,NO 15/9-F-11 H,220.49,105.5,21.32,51.55,74.63,22.19,1825.33,266034.02,679.87,production,OP
1377,NO 15/9-F-11 H,219.99,105.52,21.5,51.28,75.07,21.91,1826.31,262154.69,681.22,production,OP
1378,NO 15/9-F-11 H,219.75,105.52,21.47,51.11,74.89,21.76,1818.47,264457.71,678.68,production,OP
1379,NO 15/9-F-11 H,219.68,105.53,21.48,51.1,74.77,21.78,1810.13,263972.83,674.09,production,OP
1380,NO 15/9-F-11 H,219.65,105.54,21.46,51.0,74.51,21.67,1807.87,262887.07,682.59,production,OP
1381,NO 15/9-F-11 H,219.54,105.44,21.38,50.99,75.07,21.69,1790.6,260148.78,804.2,production,OP
1382,NO 15/9-F-11 H,220.02,105.54,20.96,51.34,74.78,22.04,1764.01,255745.67,791.26,production,OP
1383,NO 15/9-F-11 H,219.94,105.54,20.97,51.31,73.04,21.97,1758.87,255240.99,789.24,production,OP
1384,NO 15/9-F-11 H,219.63,105.55,21.02,51.13,73.39,21.78,1744.19,255251.69,794.08,production,OP
1385,NO 15/9-F-11 H,219.66,105.55,21.0,51.14,73.72,21.76,1750.06,254104.6,790.27,production,OP
1386,NO 15/9-F-11 H,220.05,105.55,20.7,51.37,72.5,22.03,1728.98,252947.51,778.55,production,OP
1387,NO 15/9-F-11 H,220.91,105.54,20.49,51.8,74.12,22.49,1708.77,256239.27,781.48,production,OP
1388,NO 15/9-F-11 H,220.92,105.55,20.48,51.78,73.32,22.45,1714.46,257147.58,809.07,production,OP
1389,NO 15/9-F-11 H,220.88,105.57,20.79,51.71,75.21,22.35,1769.28,262244.08,846.43,production,OP
1390,NO 15/9-F-11 H,220.97,105.59,20.95,51.72,75.29,22.33,1768.7,262541.4,858.74,production,OP
1391,NO 15/9-F-11 H,221.36,105.6,20.52,51.93,75.61,22.53,1780.83,264882.6,863.05,production,OP
1392,NO 15/9-F-11 H,221.85,105.62,20.98,52.25,75.48,22.87,1802.92,268459.54,857.83,production,OP
1393,NO 15/9-F-11 H,222.2,105.64,20.99,52.43,75.65,23.09,1820.19,262914.07,866.34,production,OP
1394,NO 15/9-F-11 H,221.89,105.67,21.23,52.26,75.76,23.21,1815.28,263559.85,862.47,production,OP
1395,NO 15/9-F-11 H,221.79,105.7,21.26,52.16,75.92,23.48,1832.35,269689.97,820.37,production,OP
1396,NO 15/9-F-11 H,221.89,105.7,21.25,52.16,76.02,23.46,1832.51,268094.61,838.21,production,OP
1397,NO 15/9-F-11 H,221.73,105.71,21.3,52.12,75.98,23.43,1918.58,277542.65,831.1,production,OP
1398,NO 15/9-F-11 H,221.55,105.72,21.29,52.14,75.92,23.48,1908.81,276281.87,828.77,production,OP
1399,NO 15/9-F-11 H,221.25,105.74,21.4,52.01,75.61,23.34,1900.52,275040.01,842.71,production,OP
1400,NO 15/9-F-11 H,221.12,105.75,21.42,51.96,75.58,23.29,1898.58,274460.84,829.12,production,OP
1401,NO 15/9-F-11 H,220.83,105.76,21.51,51.83,75.3,23.17,1916.48,276252.24,836.03,production,OP
1402,NO 15/9-F-11 H,220.6,105.77,21.55,51.7,74.74,23.05,1913.38,275367.54,830.04,production,OP
1403,NO 15/9-F-11 H,220.61,105.77,21.46,51.69,75.3,23.01,1907.06,273532.47,808.87,production,OP
1404,NO 15/9-F-11 H,220.5,105.77,21.42,51.63,75.68,22.8,1911.21,274109.6,797.47,production,OP
1405,NO 15/9-F-11 H,220.46,105.77,21.37,51.59,75.71,22.88,1905.67,271874.64,795.06,production,OP
1406,NO 15/9-F-11 H,220.48,105.78,21.4,51.41,75.69,22.72,1892.91,269695.06,792.99,production,OP
1407,NO 15/9-F-11 H,220.42,105.79,21.46,51.14,74.8,22.49,1874.02,270092.86,793.0,production,OP
1408,NO 15/9-F-11 H,220.1,105.8,21.61,50.72,73.91,21.62,1851.56,269187.68,804.42,production,OP
1409,NO 15/9-F-11 H,219.94,105.8,21.67,50.39,74.3,21.58,1854.68,271329.2,804.55,production,OP
1410,NO 15/9-F-11 H,219.88,105.81,21.68,50.28,73.85,21.58,1820.38,265934.19,804.88,production,OP
1411,NO 15/9-F-11 H,219.83,105.81,21.68,50.11,75.42,21.4,1824.93,264849.11,802.02,production,OP
1412,NO 15/9-F-11 H,219.99,105.82,21.63,50.01,75.33,21.31,1798.79,268282.73,799.54,production,OP
1413,NO 15/9-F-11 H,220.23,105.84,21.71,49.92,75.34,21.23,1810.44,263392.96,804.19,production,OP
1414,NO 15/9-F-11 H,220.33,105.84,21.65,50.05,75.58,21.37,1805.42,263355.43,800.2,production,OP
1415,NO 15/9-F-11 H,220.31,105.83,21.61,50.0,73.44,21.32,1802.17,262552.99,795.08,production,OP
1416,NO 15/9-F-11 H,220.06,105.83,21.59,49.83,72.89,21.13,1798.26,261610.15,793.37,production,OP
1417,NO 15/9-F-11 H,219.69,105.84,21.83,49.55,75.65,20.93,1802.0,261696.76,796.93,production,OP
1418,NO 15/9-F-11 H,219.66,105.84,21.92,49.51,75.84,20.95,1816.11,263353.49,771.26,production,OP
1419,NO 15/9-F-11 H,219.51,105.84,21.96,49.45,75.31,20.88,1818.57,263167.11,769.66,production,OP
1420,NO 15/9-F-11 H,219.76,105.83,21.64,49.61,75.3,21.04,1805.8,260503.45,758.75,production,OP
1421,NO 15/9-F-11 H,220.12,105.83,21.42,49.81,75.68,21.25,1784.95,258434.47,750.95,production,OP
1422,NO 15/9-F-11 H,220.02,105.83,21.52,49.75,75.15,21.19,1780.78,259377.42,752.94,production,OP
1423,NO 15/9-F-11 H,220.03,105.84,21.43,49.72,74.96,21.14,1783.91,258024.16,748.66,production,OP
1424,NO 15/9-F-11 H,220.07,105.84,21.33,49.69,76.15,21.13,1774.94,256290.17,744.02,production,OP
1425,NO 15/9-F-11 H,220.05,105.84,21.29,49.66,74.67,21.12,1747.38,255508.11,752.49,production,OP
1426,NO 15/9-F-11 H,220.02,105.84,21.31,49.59,75.19,21.01,1726.85,252126.91,824.65,production,OP
1427,NO 15/9-F-11 H,219.94,105.84,21.33,49.46,75.98,20.8,1638.67,248352.22,750.22,production,OP
1428,NO 15/9-F-11 H,219.88,105.84,21.36,49.4,75.5,20.44,1755.84,257738.6,846.36,production,OP
1429,NO 15/9-F-11 H,219.75,105.85,21.33,49.24,76.29,20.55,1652.5,243210.88,787.67,production,OP
1430,NO 15/9-F-11 H,219.69,105.85,21.33,49.16,76.32,20.52,1705.95,250743.86,778.22,production,OP
1431,NO 15/9-F-11 H,219.68,105.85,20.82,49.11,75.84,20.51,1666.9,244091.13,775.26,production,OP
1432,NO 15/9-F-11 H,220.26,105.84,20.91,49.43,75.61,20.83,1705.52,251408.31,862.5,production,OP
1433,NO 15/9-F-11 H,220.52,105.84,20.7,49.56,74.71,20.98,1680.64,247195.16,791.11,production,OP
1434,NO 15/9-F-11 H,220.44,105.84,20.77,49.44,76.14,20.87,1670.98,246621.39,822.73,production,OP
1435,NO 15/9-F-11 H,220.2,105.84,20.42,49.21,76.11,20.65,1671.7,247509.84,751.85,production,OP
1436,NO 15/9-F-11 H,220.14,105.84,20.83,49.1,74.32,20.53,1682.83,250715.57,813.29,production,OP
1437,NO 15/9-F-11 H,219.98,105.84,20.86,48.93,73.28,20.32,1683.12,251485.94,814.62,production,OP
1438,NO 15/9-F-11 H,220.01,105.84,20.8,48.8,76.08,20.24,1666.9,247522.78,800.31,production,OP
1439,NO 15/9-F-11 H,220.06,105.84,20.73,48.74,76.03,20.2,1659.03,245330.67,772.01,production,OP
1440,NO 15/9-F-11 H,219.82,105.84,20.8,48.53,75.3,19.99,1663.57,242392.34,744.34,production,OP
1441,NO 15/9-F-11 H,219.85,105.84,20.68,48.46,72.96,19.91,1651.21,240468.11,740.89,production,OP
1442,NO 15/9-F-11 H,226.65,105.78,17.85,52.41,72.63,23.55,1497.33,224020.12,795.66,production,OP
1443,NO 15/9-F-11 H,220.21,105.86,20.92,48.33,76.26,19.73,1673.32,243394.87,760.41,production,OP
1444,NO 15/9-F-11 H,220.06,105.86,20.8,48.2,76.58,19.6,1655.26,240518.59,736.28,production,OP
1445,NO 15/9-F-11 H,220.26,105.86,20.65,48.24,76.5,19.67,1633.02,237106.61,715.94,production,OP
1446,NO 15/9-F-11 H,220.16,105.86,20.63,48.12,76.35,19.55,1616.16,235207.3,777.67,production,OP
1447,NO 15/9-F-11 H,220.13,105.85,20.58,48.01,76.33,19.41,1616.27,235818.42,714.98,production,OP
1448,NO 15/9-F-11 H,220.17,105.85,20.6,47.9,76.88,19.3,1597.64,230357.05,710.08,production,OP
1449,NO 15/9-F-11 H,220.0,105.85,20.78,47.69,76.3,19.09,1579.97,229962.62,751.74,production,OP
1450,NO 15/9-F-11 H,219.97,105.85,20.76,47.53,76.38,18.95,1583.82,229528.6,732.37,production,OP
1451,NO 15/9-F-11 H,219.96,105.85,20.72,47.37,76.6,18.79,1566.01,226813.46,741.97,production,OP
1452,NO 15/9-F-11 H,220.08,105.84,20.61,47.27,76.18,18.69,1550.64,226763.9,742.28,production,OP
1453,NO 15/9-F-11 H,220.22,105.84,20.67,47.23,76.42,18.32,1553.41,225992.48,729.75,production,OP
1454,NO 15/9-F-11 H,220.23,105.84,20.8,47.04,76.53,17.99,1538.14,228282.71,715.2,production,OP
1455,NO 15/9-F-11 H,220.34,105.84,20.71,46.9,76.97,18.33,1574.94,233029.77,734.13,production,OP
1456,NO 15/9-F-11 H,220.62,105.84,20.82,46.92,76.57,18.34,1568.89,233713.25,753.85,production,OP
1457,NO 15/9-F-11 H,221.19,105.85,20.75,47.06,77.02,18.45,1597.79,236337.87,761.69,production,OP
1458,NO 15/9-F-11 H,220.92,105.86,21.18,46.75,76.85,18.12,1606.67,237672.39,785.25,production,OP
1459,NO 15/9-F-11 H,221.15,105.88,21.34,46.7,77.07,18.08,1622.92,238931.37,799.2,production,OP
1460,NO 15/9-F-11 H,220.79,105.89,21.81,46.32,77.51,17.67,1649.49,242900.78,832.15,production,OP
1461,NO 15/9-F-11 H,220.72,105.91,22.37,46.11,77.21,17.46,1650.64,241547.04,847.34,production,OP
1462,NO 15/9-F-11 H,221.37,105.92,22.21,46.28,77.54,17.45,1662.45,242839.85,854.16,production,OP
1463,NO 15/9-F-11 H,229.6,105.86,18.0,50.97,76.79,22.41,1465.02,214196.69,729.55,production,OP
1464,NO 15/9-F-11 H,227.7,105.9,19.2,49.67,77.58,20.84,1545.73,222177.3,739.78,production,OP
1465,NO 15/9-F-11 H,226.1,105.93,20.02,48.59,77.42,19.98,1618.91,230823.14,744.73,production,OP
1466,NO 15/9-F-11 H,221.85,105.97,22.89,45.96,76.83,17.36,1681.69,248784.6,891.53,production,OP
1467,NO 15/9-F-11 H,220.47,105.98,23.94,45.07,76.53,16.09,1561.86,230582.15,1200.31,production,OP
1468,NO 15/9-F-11 H,220.38,105.98,23.93,44.93,77.84,15.88,1554.86,229002.42,1199.77,production,OP
1469,NO 15/9-F-11 H,219.86,105.99,24.0,44.55,77.98,15.9,1533.34,225351.47,1184.82,production,OP
1470,NO 15/9-F-11 H,219.72,105.98,23.91,44.36,77.41,15.72,1519.99,223802.63,1146.24,production,OP
1471,NO 15/9-F-11 H,219.69,105.98,23.9,44.17,78.05,15.53,1506.39,221597.33,1146.44,production,OP
1472,NO 15/9-F-11 H,219.63,105.98,23.95,44.03,77.87,15.38,1500.72,219821.15,1177.41,production,OP
1473,NO 15/9-F-11 H,219.53,105.97,23.94,43.82,77.67,15.17,1481.75,218310.47,1097.92,production,OP
1474,NO 15/9-F-11 H,219.51,105.97,24.0,43.65,77.17,15.02,1473.25,216308.62,1059.39,production,OP
1475,NO 15/9-F-11 H,219.57,105.96,24.01,43.52,77.49,14.9,1462.23,214393.87,1076.92,production,OP
1476,NO 15/9-F-11 H,219.55,105.96,23.98,43.35,77.35,14.72,1436.82,213094.79,1061.89,production,OP
1477,NO 15/9-F-11 H,219.69,105.96,23.96,43.19,77.51,14.56,1426.88,209867.58,1042.14,production,OP
1478,NO 15/9-F-11 H,220.0,105.95,23.42,43.13,78.12,14.31,1417.43,209010.44,1151.16,production,OP
1479,NO 15/9-F-11 H,220.03,105.95,23.91,42.81,78.24,14.23,1412.23,208264.61,1152.94,production,OP
1480,NO 15/9-F-11 H,220.05,105.95,23.92,42.66,78.12,14.06,1394.07,205956.0,1130.91,production,OP
1481,NO 15/9-F-11 H,220.12,105.95,23.87,42.59,78.25,13.99,1375.3,203175.83,1124.97,production,OP
1482,NO 15/9-F-11 H,219.96,105.95,23.96,42.44,76.68,13.85,1368.17,202223.08,1126.93,production,OP
1483,NO 15/9-F-11 H,220.03,105.95,23.91,42.36,74.55,13.75,1364.31,203950.48,1201.19,production,OP
1484,NO 15/9-F-11 H,220.17,105.95,23.92,42.3,77.11,13.7,1344.57,201782.32,1214.71,production,OP
1485,NO 15/9-F-11 H,220.19,105.95,23.95,42.2,77.34,13.61,1335.28,199766.76,1206.5,production,OP
1486,NO 15/9-F-11 H,220.38,105.95,23.88,42.23,75.36,13.63,1344.53,201785.1,1211.57,production,OP
1487,NO 15/9-F-11 H,220.57,105.94,23.84,42.17,78.07,13.57,1355.39,206116.94,1211.59,production,OP
1488,NO 15/9-F-11 H,220.63,105.94,23.87,42.16,76.72,13.56,1356.95,205050.09,1210.61,production,OP
1489,NO 15/9-F-11 H,220.82,105.94,23.85,42.15,77.65,13.57,1342.47,202187.98,1215.91,production,OP
1490,NO 15/9-F-11 H,220.24,105.94,24.33,41.75,78.11,13.16,1345.15,202672.07,1225.35,production,OP
1491,NO 15/9-F-11 H,220.18,105.94,24.47,41.67,77.93,13.07,1332.97,200210.53,1225.71,production,OP
1492,NO 15/9-F-11 H,220.22,105.94,24.45,41.62,78.18,13.02,1321.31,198496.44,1225.75,production,OP
1493,NO 15/9-F-11 H,220.21,105.94,24.46,41.57,78.22,12.97,1299.1,196363.92,1213.08,production,OP
1494,NO 15/9-F-11 H,219.95,105.95,24.8,41.39,77.88,12.81,1335.51,201360.52,1391.11,production,OP
1495,NO 15/9-F-11 H,220.06,105.95,24.8,41.4,77.5,12.82,1310.45,196486.36,1233.13,production,OP
1496,NO 15/9-F-11 H,219.98,105.95,24.96,41.29,77.75,12.71,1289.69,193076.74,1238.03,production,OP
1497,NO 15/9-F-11 H,219.96,105.95,24.95,41.25,76.61,12.67,1283.49,191777.37,1235.7,production,OP
1498,NO 15/9-F-11 H,220.1,105.95,24.77,41.22,77.37,12.65,1277.28,190069.8,1232.28,production,OP
1499,NO 15/9-F-11 H,220.12,105.95,24.88,41.15,75.66,12.59,1267.78,190370.97,1234.55,production,OP
1500,NO 15/9-F-11 H,220.21,105.95,24.87,41.13,76.73,12.58,1272.72,191632.56,1235.16,production,OP
1501,NO 15/9-F-11 H,220.3,105.95,24.88,41.11,77.11,12.53,1276.71,187873.58,1231.13,production,OP
1502,NO 15/9-F-11 H,220.45,105.96,24.86,41.14,76.8,12.57,1256.08,186803.55,1236.31,production,OP
1503,NO 15/9-F-11 H,220.56,105.96,24.68,41.09,78.41,12.51,1236.69,188841.79,1230.4,production,OP
1504,NO 15/9-F-11 H,220.56,105.96,24.75,41.07,77.4,12.49,1216.54,188670.41,1233.94,production,OP
1505,NO 15/9-F-11 H,220.59,105.96,24.85,40.99,76.56,12.43,1229.59,188412.77,1235.15,production,OP
1506,NO 15/9-F-11 H,220.64,105.96,24.84,40.95,77.44,12.38,1221.71,187300.89,1234.5,production,OP
1507,NO 15/9-F-11 H,220.63,105.96,24.77,40.9,76.95,12.31,1201.51,186315.23,1171.73,production,OP
1508,NO 15/9-F-11 H,220.68,105.96,24.73,40.83,77.87,12.26,1210.98,185325.19,1217.5,production,OP
1509,NO 15/9-F-11 H,220.64,105.95,24.85,40.75,77.75,12.18,1205.33,185749.03,1217.71,production,OP
1510,NO 15/9-F-11 H,220.68,105.95,24.8,40.68,76.65,12.13,1205.98,185405.1,1216.12,production,OP
1511,NO 15/9-F-11 H,220.77,105.95,24.77,40.67,75.47,12.1,1204.85,183252.08,1217.04,production,OP
1512,NO 15/9-F-11 H,220.92,105.95,24.69,40.59,78.25,12.04,1199.53,180277.33,1191.24,production,OP
1513,NO 15/9-F-11 H,221.02,105.95,24.73,40.53,78.29,11.97,1185.78,179634.81,1190.82,production,OP
1514,NO 15/9-F-11 H,221.06,105.94,24.72,40.51,76.8,11.96,1192.7,179522.18,1148.83,production,OP
1515,NO 15/9-F-11 H,221.06,105.94,24.25,40.5,74.65,11.96,1191.93,179478.06,1264.88,production,OP
1516,NO 15/9-F-11 H,221.14,105.94,24.77,40.42,76.08,11.88,1204.72,180887.46,1237.65,production,OP
1517,NO 15/9-F-11 H,221.18,105.94,24.26,40.34,76.12,11.8,1179.2,177614.52,1191.48,production,OP
1518,NO 15/9-F-11 H,221.17,105.94,24.23,40.29,76.31,11.74,1176.63,175818.74,1175.47,production,OP
1519,NO 15/9-F-11 H,221.12,105.94,24.7,40.21,76.83,11.69,1163.24,172903.01,1213.46,production,OP
1520,NO 15/9-F-11 H,221.0,105.94,24.69,40.09,77.28,11.55,1160.11,173584.52,1201.02,production,OP
1521,NO 15/9-F-11 H,220.89,105.93,24.74,39.96,77.26,11.41,1158.64,172798.34,1196.26,production,OP
1522,NO 15/9-F-11 H,221.39,105.93,15.65,39.79,75.91,11.23,671.06,102153.42,777.39,production,OP
1527,NO 15/9-F-11 H,268.23,105.1,8.14,68.83,61.49,39.35,447.37,77429.47,702.72,production,OP
1528,NO 15/9-F-11 H,229.79,105.76,25.69,41.27,79.06,12.48,1154.34,185768.97,1314.62,production,OP
1529,NO 15/9-F-11 H,222.25,105.9,29.59,37.08,79.05,8.09,1192.8,183061.48,1323.05,production,OP
1530,NO 15/9-F-11 H,223.32,105.86,27.28,39.24,78.59,9.26,1098.55,173629.79,1270.7,production,OP
