DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
30-Nov-14,NO 15/9-F-1 C,247.358,105.829,208.736,35.11649,38.622,34.168,32.537,1,251,1
01-Dec-14,NO 15/9-F-1 C,255.410,105.648,248.866,56.64421,6.545,20.873,2.258,120,"25,857",183
02-Dec-14,NO 15/9-F-1 C,261.053,102.630,223.608,0.27908,37.445,8.786,34.711,0,0,0
03-Dec-14,NO 15/9-F-1 C,262.684,101.829,212.273,0.25867,50.411,9.589,47.760,0,0,0
04-Dec-14,NO 15/9-F-1 C,264.249,102.946,200.719,9.27000,63.531,17.124,56.035,0,0,0
05-Dec-14,NO 15/9-F-1 C,257.446,107.889,183.661,27.03221,73.785,58.496,44.432,0,0,0
06-Dec-14,NO 15/9-F-1 C,269.998,103.164,262.232,0.02195,7.766,11.209,1.955,0,0,0
07-Dec-14,NO 15/9-F-1 C,275.952,102.406,275.880,0.02231,0.072,8.849,5.506,0,0,0
08-Dec-14,NO 15/9-F-1 C,278.687,102.050,278.528,0.02450,0.159,8.047,9.790,0,0,0
09-Dec-14,NO 15/9-F-1 C,281.008,101.824,280.746,0.01220,0.262,7.788,17.717,0,0,0
10-Dec-14,NO 15/9-F-1 C,283.097,101.656,282.636,0.00667,0.461,7.021,17.383,0,0,0
11-Dec-14,NO 15/9-F-1 C,285.061,101.521,284.542,0.01673,0.519,5.452,17.151,0,0,0
12-Dec-14,NO 15/9-F-1 C,286.896,101.409,286.325,0.01967,0.570,5.858,17.036,0,0,0
13-Dec-14,NO 15/9-F-1 C,288.623,101.310,288.012,0.03010,0.611,6.844,16.893,0,0,0
14-Dec-14,NO 15/9-F-1 C,290.254,101.223,289.529,0.02155,0.725,8.212,16.892,0,0,0
15-Dec-14,NO 15/9-F-1 C,291.848,101.145,291.168,0.04302,0.680,6.965,16.942,0,0,0
16-Dec-14,NO 15/9-F-1 C,293.312,101.073,292.648,0.00000,0.664,6.835,17.051,0,0,0
17-Dec-14,NO 15/9-F-1 C,294.709,101.008,294.021,0.00000,0.688,7.839,17.288,0,0,0
18-Dec-14,NO 15/9-F-1 C,296.067,100.947,295.348,0.00000,0.719,8.897,17.196,0,0,0
19-Dec-14,NO 15/9-F-1 C,297.338,100.890,296.601,0.00000,0.736,6.990,16.956,0,0,0
20-Dec-14,NO 15/9-F-1 C,298.522,100.836,297.803,0.00000,0.719,7.236,16.896,0,0,0
21-Dec-14,NO 15/9-F-1 C,299.668,100.787,298.920,0.00378,0.748,8.500,17.013,0,0,0
22-Dec-14,NO 15/9-F-1 C,300.789,100.740,300.048,0.00066,0.741,9.145,17.085,0,0,0
23-Dec-14,NO 15/9-F-1 C,301.897,100.694,301.158,0.00020,0.739,8.330,16.993,0,0,0
24-Dec-14,NO 15/9-F-1 C,302.909,100.652,302.169,0.00021,0.741,7.569,16.951,0,0,0
25-Dec-14,NO 15/9-F-1 C,303.889,100.611,303.156,0.00000,0.733,7.848,16.902,0,0,0
26-Dec-14,NO 15/9-F-1 C,304.878,100.573,304.142,0.00097,0.736,6.953,16.934,0,0,0
27-Dec-14,NO 15/9-F-1 C,305.813,100.535,305.081,0.02600,0.733,6.305,16.834,0,0,0
28-Dec-14,NO 15/9-F-1 C,306.697,100.498,305.976,0.01608,0.722,6.996,16.881,0,0,0
29-Dec-14,NO 15/9-F-1 C,307.493,100.464,293.583,0.00000,13.910,8.032,3.864,0,0,0
30-Dec-14,NO 15/9-F-1 C,308.202,100.435,175.767,0.00000,132.435,8.121,114.566,0,0,0
31-Dec-14,NO 15/9-F-1 C,309.332,100.401,175.740,0.00000,133.593,8.929,115.639,0,0,0
01-Jan-15,NO 15/9-F-1 C,298.436,105.301,192.409,44.00000,106.027,21.337,77.947,94,"16,782",65
02-Jan-15,NO 15/9-F-1 C,292.150,107.430,191.886,45.95212,100.264,45.621,71.457,791,"118,909",300
03-Jan-15,NO 15/9-F-1 C,279.989,107.896,184.550,47.79895,95.439,60.845,66.337,917,"148,644",345
04-Jan-15,NO 15/9-F-1 C,271.298,107.912,184.710,47.71010,86.589,57.436,57.671,789,"115,570",401
05-Jan-15,NO 15/9-F-1 C,265.070,107.940,183.376,47.86731,81.694,56.254,52.702,790,"115,433",406
06-Jan-15,NO 15/9-F-1 C,258.827,107.946,182.744,47.97250,76.084,59.488,47.361,784,"113,935",412
07-Jan-15,NO 15/9-F-1 C,254.714,107.882,183.962,47.37565,70.751,53.002,42.013,574,"84,034",461
08-Jan-15,NO 15/9-F-1 C,251.043,107.878,182.461,48.11145,68.583,54.208,39.637,626,"90,849",513
09-Jan-15,NO 15/9-F-1 C,247.724,107.561,188.739,36.35494,58.985,48.257,31.619,356,"51,609",283
10-Jan-15,NO 15/9-F-1 C,244.412,107.638,179.178,40.78885,65.234,54.088,38.019,423,"61,324",312
11-Jan-15,NO 15/9-F-1 C,243.650,107.788,183.947,47.86851,59.703,54.042,30.228,487,"70,281",367
12-Jan-15,NO 15/9-F-1 C,239.913,107.881,177.744,49.04302,62.170,53.399,32.878,597,"86,569",419
13-Jan-15,NO 15/9-F-1 C,234.206,107.908,174.696,50.15571,59.510,56.320,30.121,610,"88,850",426
14-Jan-15,NO 15/9-F-1 C,230.074,107.536,188.148,55.80191,41.925,43.698,17.784,581,"85,171",438
15-Jan-15,NO 15/9-F-1 C,230.811,107.820,184.952,50.53954,45.859,53.748,23.546,461,"66,952",330
16-Jan-15,NO 15/9-F-1 C,229.089,107.822,178.166,48.98548,50.923,52.478,21.419,453,"64,394",307
17-Jan-15,NO 15/9-F-1 C,228.883,107.817,178.496,48.97446,50.387,52.669,20.969,419,"61,534",293
18-Jan-15,NO 15/9-F-1 C,228.883,107.817,178.496,48.97446,50.387,52.669,20.969,442,"64,668",293
19-Jan-15,NO 15/9-F-1 C,228.883,107.817,178.496,48.97446,50.387,52.669,20.969,447,"65,213",296
20-Jan-15,NO 15/9-F-1 C,224.075,107.209,173.063,29.40022,51.012,52.243,20.406,226,"33,091",180
21-Jan-15,NO 15/9-F-1 C,226.790,106.085,208.584,18.76533,18.206,18.183,0.412,8,"1,122",6
22-Jan-15,NO 15/9-F-1 C,234.755,103.117,202.911,0.00000,31.844,7.104,7.864,0,0,0
23-Jan-15,NO 15/9-F-1 C,239.532,102.257,193.241,0.00000,46.292,6.888,19.302,0,0,0
24-Jan-15,NO 15/9-F-1 C,243.039,101.578,177.818,0.00000,65.221,8.406,37.388,0,0,0
25-Jan-15,NO 15/9-F-1 C,249.684,101.358,165.800,0.00000,83.884,8.517,55.539,0,0,0
26-Jan-15,NO 15/9-F-1 C,261.648,101.595,168.766,0.00000,92.883,9.897,64.123,0,0,0
27-Jan-15,NO 15/9-F-1 C,265.823,101.495,170.763,0.00000,95.060,9.717,66.108,0,0,0
28-Jan-15,NO 15/9-F-1 C,268.731,101.377,172.067,0.00000,96.664,7.701,67.625,0,0,0
29-Jan-15,NO 15/9-F-1 C,258.506,103.736,226.872,31.08472,31.634,12.263,3.263,0,0,0
30-Jan-15,NO 15/9-F-1 C,260.211,101.820,231.454,33.57207,28.757,6.011,0.482,0,0,0
31-Jan-15,NO 15/9-F-1 C,263.146,100.630,207.142,0.00000,56.004,9.384,27.689,0,0,0
01-Feb-15,NO 15/9-F-1 C,265.351,100.465,193.004,0.00000,72.347,7.891,43.975,0,0,0
02-Feb-15,NO 15/9-F-1 C,267.762,100.430,183.958,0.00000,83.804,7.705,55.558,0,0,0
03-Feb-15,NO 15/9-F-1 C,276.378,100.719,183.552,0.00000,92.826,8.519,64.589,0,0,0
04-Feb-15,NO 15/9-F-1 C,282.140,100.736,217.459,15.73530,64.681,7.720,45.355,0,0,0
05-Feb-15,NO 15/9-F-1 C,285.124,100.700,284.989,16.22866,0.134,6.162,6.962,0,0,0
06-Feb-15,NO 15/9-F-1 C,286.917,100.659,286.776,0.00000,0.141,8.758,21.220,0,0,0
07-Feb-15,NO 15/9-F-1 C,288.278,100.615,288.110,0.00000,0.169,10.430,17.937,0,0,0
08-Feb-15,NO 15/9-F-1 C,289.512,100.573,289.296,0.00000,0.216,9.448,12.696,0,0,0
09-Feb-15,NO 15/9-F-1 C,273.925,107.035,222.662,21.28229,51.263,42.989,23.065,125,"20,461",471
10-Feb-15,NO 15/9-F-1 C,266.945,107.795,205.706,48.89648,61.239,62.482,32.592,402,"61,862",664
11-Feb-15,NO 15/9-F-1 C,259.991,107.911,199.304,48.95931,60.687,56.308,32.162,474,"72,530",557
12-Feb-15,NO 15/9-F-1 C,254.664,107.941,196.072,48.94512,58.591,58.908,30.123,466,"71,095",550
13-Feb-15,NO 15/9-F-1 C,248.494,107.055,192.850,48.40793,55.644,58.420,27.307,423,"64,497",535
14-Feb-15,NO 15/9-F-1 C,247.161,107.928,193.389,49.02483,53.772,62.621,25.173,421,"64,062",544
15-Feb-15,NO 15/9-F-1 C,242.392,106.969,191.192,48.04527,51.201,58.068,22.877,419,"63,550",539
16-Feb-15,NO 15/9-F-1 C,242.438,107.906,192.422,49.02818,50.016,56.411,21.455,420,"63,731",468
17-Feb-15,NO 15/9-F-1 C,240.784,107.897,192.219,46.80373,48.565,53.986,19.970,410,"62,915",474
18-Feb-15,NO 15/9-F-1 C,237.658,107.979,188.092,50.76397,49.566,54.728,20.958,520,"77,679",551
19-Feb-15,NO 15/9-F-1 C,230.460,108.072,180.775,52.93472,49.685,62.201,21.087,653,"97,101",619
20-Feb-15,NO 15/9-F-1 C,226.449,108.035,179.563,53.10688,46.885,64.837,18.078,638,"95,396",702
21-Feb-15,NO 15/9-F-1 C,223.744,108.019,179.723,53.24234,44.022,68.061,15.424,625,"93,262",672
22-Feb-15,NO 15/9-F-1 C,222.108,108.010,180.588,53.32469,41.519,63.300,12.915,476,"70,962",545
23-Feb-15,NO 15/9-F-1 C,221.137,107.998,181.788,53.27325,39.350,56.296,10.717,410,"61,684",479
24-Feb-15,NO 15/9-F-1 C,219.292,108.041,179.897,55.83619,39.396,63.127,10.438,626,"92,975",556
25-Feb-15,NO 15/9-F-1 C,211.716,108.177,170.841,60.36797,40.875,74.279,12.052,941,"137,836",771
26-Feb-15,NO 15/9-F-1 C,208.736,108.164,171.626,60.36062,37.110,68.831,8.465,738,"108,413",623
27-Feb-15,NO 15/9-F-1 C,208.160,108.104,174.593,47.62035,33.568,61.428,4.964,400,"59,444",424
28-Feb-15,NO 15/9-F-1 C,214.945,104.493,159.586,0.00000,55.360,7.753,28.936,0,0,0
01-Mar-15,NO 15/9-F-1 C,220.501,103.265,158.603,0.00000,61.898,7.561,34.533,0,0,0
02-Mar-15,NO 15/9-F-1 C,225.388,102.678,158.707,0.00000,66.680,8.615,38.710,0,0,0
03-Mar-15,NO 15/9-F-1 C,230.093,102.319,160.069,0.00000,70.024,7.035,41.462,0,0,0
04-Mar-15,NO 15/9-F-1 C,225.526,97.880,154.946,0.00000,70.580,7.617,42.531,0,0,0
05-Mar-15,NO 15/9-F-1 C,239.261,101.761,162.051,0.00000,77.210,8.452,47.479,0,0,0
06-Mar-15,NO 15/9-F-1 C,243.178,101.472,164.537,0.89994,78.641,8.413,49.404,0,0,0
07-Mar-15,NO 15/9-F-1 C,247.131,101.206,219.898,0.10256,27.233,10.304,21.405,0,0,0
08-Mar-15,NO 15/9-F-1 C,254.258,100.795,178.609,0.00000,75.649,12.177,67.460,0,0,0
09-Mar-15,NO 15/9-F-1 C,264.922,101.115,177.238,0.00000,87.684,8.303,76.193,0,0,0
10-Mar-15,NO 15/9-F-1 C,269.466,101.092,178.508,0.00000,90.958,9.554,79.521,0,0,0
11-Mar-15,NO 15/9-F-1 C,272.238,101.035,179.278,0.00000,92.960,8.790,81.511,0,0,0
12-Mar-15,NO 15/9-F-1 C,275.019,100.972,180.061,0.00000,94.958,8.511,83.472,0,0,0
13-Mar-15,NO 15/9-F-1 C,277.665,100.909,180.780,0.00000,96.885,7.726,85.393,0,0,0
14-Mar-15,NO 15/9-F-1 C,280.231,100.847,181.448,0.00000,98.783,8.075,87.309,0,0,0
15-Mar-15,NO 15/9-F-1 C,282.771,100.790,182.077,0.00000,100.694,8.817,89.174,0,0,0
16-Mar-15,NO 15/9-F-1 C,284.848,100.734,182.593,0.00000,102.255,8.817,83.465,0,0,0
17-Mar-15,NO 15/9-F-1 C,286.797,100.683,183.057,0.00000,103.740,9.184,79.284,0,0,0
18-Mar-15,NO 15/9-F-1 C,269.115,106.697,231.804,19.21894,37.312,47.540,18.623,92,"13,339",412
19-Mar-15,NO 15/9-F-1 C,260.264,107.953,222.062,51.61300,38.202,68.475,21.497,216,"31,636","1,040"
20-Mar-15,NO 15/9-F-1 C,252.946,108.140,211.758,51.83248,41.188,70.304,24.524,223,"32,484","1,131"
21-Mar-15,NO 15/9-F-1 C,246.419,108.176,203.144,51.95842,43.275,72.432,24.557,226,"32,819","1,066"
22-Mar-15,NO 15/9-F-1 C,241.947,108.157,198.658,53.54530,43.289,59.768,14.724,385,"58,379",759
23-Mar-15,NO 15/9-F-1 C,238.198,108.140,196.347,53.51642,41.852,65.737,13.361,343,"53,457",698
24-Mar-15,NO 15/9-F-1 C,235.289,108.118,194.722,53.53941,40.568,68.670,12.083,356,"54,801",798
25-Mar-15,NO 15/9-F-1 C,232.311,108.131,192.601,54.71945,39.710,69.842,11.072,448,"67,646",898
26-Mar-15,NO 15/9-F-1 C,223.935,108.245,184.038,60.03832,39.897,75.168,8.737,609,"89,539",873
27-Mar-15,NO 15/9-F-1 C,220.575,108.192,182.846,59.87418,37.728,71.974,6.665,619,"89,062",855
28-Mar-15,NO 15/9-F-1 C,217.491,108.185,181.027,59.89556,36.464,68.136,6.993,565,"75,663",782
29-Mar-15,NO 15/9-F-1 C,214.867,108.176,179.833,57.23280,35.034,72.433,6.426,551,"79,170",757
30-Mar-15,NO 15/9-F-1 C,212.165,108.204,177.885,63.47054,34.280,72.811,5.299,624,"90,173",779
31-Mar-15,NO 15/9-F-1 C,208.367,108.215,175.393,65.01727,32.974,73.494,4.235,623,"88,514",759
01-Apr-15,NO 15/9-F-1 C,211.300,107.041,182.844,17.94654,28.456,34.814,0.523,58,"8,422",72
02-Apr-15,NO 15/9-F-1 C,221.507,103.488,179.767,0.35101,41.740,9.686,13.988,0,0,0
03-Apr-15,NO 15/9-F-1 C,226.788,102.746,178.351,0.31899,48.437,10.282,18.532,0,0,0
04-Apr-15,NO 15/9-F-1 C,231.520,102.311,178.231,0.30082,53.289,8.946,21.599,0,0,0
05-Apr-15,NO 15/9-F-1 C,236.028,101.881,176.223,0.29972,59.806,8.631,28.022,0,0,0
06-Apr-15,NO 15/9-F-1 C,237.980,101.669,167.808,0.31376,70.172,9.639,40.150,0,0,0
07-Apr-15,NO 15/9-F-1 C,241.965,101.117,158.189,0.30342,83.776,9.600,54.242,0,0,0
08-Apr-15,NO 15/9-F-1 C,256.405,101.338,162.280,0.30742,94.125,10.700,64.874,0,0,0
09-Apr-15,NO 15/9-F-1 C,263.096,101.291,164.779,0.29358,98.317,8.077,69.244,0,0,0
10-Apr-15,NO 15/9-F-1 C,266.314,101.196,166.055,0.26571,100.258,8.448,71.282,0,0,0
11-Apr-15,NO 15/9-F-1 C,269.169,101.111,167.197,0.24146,101.973,8.785,73.170,0,0,0
12-Apr-15,NO 15/9-F-1 C,272.010,101.033,168.234,0.24098,103.776,8.049,74.804,0,0,0
13-Apr-15,NO 15/9-F-1 C,274.895,100.960,169.272,0.23666,105.623,8.821,76.695,0,0,0
14-Apr-15,NO 15/9-F-1 C,277.401,100.892,170.073,0.27624,107.328,8.980,78.313,0,0,0
15-Apr-15,NO 15/9-F-1 C,280.046,100.831,170.962,0.26275,109.085,10.291,79.844,0,0,0
16-Apr-15,NO 15/9-F-1 C,282.627,100.771,171.795,0.25917,110.832,11.491,81.576,0,0,0
17-Apr-15,NO 15/9-F-1 C,285.053,100.716,172.436,0.27304,112.617,12.199,83.164,0,0,0
18-Apr-15,NO 15/9-F-1 C,287.457,100.667,173.121,0.26261,114.335,12.455,84.953,0,0,0
19-Apr-15,NO 15/9-F-1 C,289.779,100.618,173.716,0.21968,116.063,12.304,86.594,0,0,0
20-Apr-15,NO 15/9-F-1 C,275.587,106.038,238.976,31.69057,36.611,31.721,18.502,82,"11,893",491
21-Apr-15,NO 15/9-F-1 C,262.874,108.015,229.997,52.61599,32.877,74.117,20.161,173,"25,444","1,263"
22-Apr-15,NO 15/9-F-1 C,253.767,108.159,216.692,52.59735,37.075,76.614,21.689,268,"39,276","1,093"
23-Apr-15,NO 15/9-F-1 C,248.853,108.145,209.488,52.65872,39.365,72.492,15.133,320,"46,340",879
24-Apr-15,NO 15/9-F-1 C,246.511,108.107,206.765,52.65302,39.746,66.226,10.816,319,"46,150",877
25-Apr-15,NO 15/9-F-1 C,243.700,108.111,204.348,52.70381,39.352,67.093,10.420,341,"49,280",823
26-Apr-15,NO 15/9-F-1 C,241.288,108.102,202.559,52.70324,38.729,67.047,9.822,340,"49,138",771
27-Apr-15,NO 15/9-F-1 C,236.871,108.197,198.189,55.26661,38.681,70.359,9.703,397,"57,219",899
28-Apr-15,NO 15/9-F-1 C,232.028,108.227,194.033,56.90749,37.995,71.304,8.996,444,"63,898",911
29-Apr-15,NO 15/9-F-1 C,224.943,108.289,187.745,59.77122,37.198,76.527,8.285,575,"82,467",814
30-Apr-15,NO 15/9-F-1 C,219.367,108.284,183.724,62.13158,35.643,77.135,6.734,608,"87,181",921
01-May-15,NO 15/9-F-1 C,213.641,108.289,179.567,65.01906,34.073,77.720,5.309,665,"94,869",926
02-May-15,NO 15/9-F-1 C,210.479,108.264,178.239,68.38615,32.240,76.680,3.580,621,"88,496",869
03-May-15,NO 15/9-F-1 C,209.442,108.233,178.184,28.40513,31.258,75.010,2.678,212,"30,483",299
04-May-15,NO 15/9-F-1 C,222.564,103.890,156.411,0.00000,66.153,10.582,37.259,0,0,0
05-May-15,NO 15/9-F-1 C,228.487,102.973,158.353,0.00000,70.133,9.775,57.947,0,0,0
06-May-15,NO 15/9-F-1 C,233.351,102.400,159.002,0.00000,74.348,9.158,72.731,0,0,0
07-May-15,NO 15/9-F-1 C,237.828,101.922,157.317,0.00000,80.511,10.107,79.061,0,0,0
08-May-15,NO 15/9-F-1 C,243.559,101.639,154.775,0.00000,88.784,10.240,87.425,0,0,0
09-May-15,NO 15/9-F-1 C,255.884,101.667,159.050,0.00000,96.834,9.687,95.614,0,0,0
10-May-15,NO 15/9-F-1 C,261.716,101.516,161.414,0.00000,100.302,10.096,95.378,0,0,0
11-May-15,NO 15/9-F-1 C,265.168,101.383,162.718,0.00000,102.450,10.109,95.045,0,0,0
12-May-15,NO 15/9-F-1 C,268.499,101.268,164.015,0.00000,104.484,9.884,97.055,0,0,0
13-May-15,NO 15/9-F-1 C,271.381,101.165,165.139,0.00000,106.242,11.148,86.789,0,0,0
14-May-15,NO 15/9-F-1 C,274.266,101.074,166.212,0.00000,108.055,11.491,78.960,0,0,0
15-May-15,NO 15/9-F-1 C,276.843,100.991,167.138,0.00000,109.705,10.602,80.609,0,0,0
16-May-15,NO 15/9-F-1 C,279.081,100.915,167.892,0.00000,111.189,9.985,82.090,0,0,0
17-May-15,NO 15/9-F-1 C,281.350,100.848,168.649,0.00000,112.701,11.100,83.604,0,0,0
18-May-15,NO 15/9-F-1 C,283.691,100.787,169.398,0.00000,114.293,9.374,85.189,0,0,0
19-May-15,NO 15/9-F-1 C,285.938,100.728,170.126,0.00000,115.812,9.065,86.696,0,0,0
20-May-15,NO 15/9-F-1 C,287.891,100.673,170.732,0.00000,117.159,11.134,88.061,0,0,0
21-May-15,NO 15/9-F-1 C,289.624,100.623,171.236,0.00000,118.387,11.216,89.303,0,0,0
22-May-15,NO 15/9-F-1 C,264.551,107.264,235.451,22.22339,29.099,66.361,12.029,143,"20,890",228
23-May-15,NO 15/9-F-1 C,249.195,108.201,220.216,73.66493,28.979,83.420,6.574,503,"76,175",768
24-May-15,NO 15/9-F-1 C,235.035,108.320,199.966,68.76319,35.069,78.997,5.730,537,"78,843",864
25-May-15,NO 15/9-F-1 C,233.431,108.169,197.156,57.35183,36.274,74.119,7.481,505,"74,291",803
26-May-15,NO 15/9-F-1 C,232.597,108.103,197.785,56.38097,34.812,70.583,6.060,353,"51,938",762
27-May-15,NO 15/9-F-1 C,232.834,107.774,200.665,56.46453,32.169,56.428,3.482,294,"43,077",647
28-May-15,NO 15/9-F-1 C,238.930,105.420,210.240,0.00000,28.689,13.533,0.025,0,0,0
29-May-15,NO 15/9-F-1 C,246.977,102.152,187.044,0.21993,59.933,10.319,31.274,0,0,0
30-May-15,NO 15/9-F-1 C,250.832,101.504,173.190,0.18304,77.642,11.497,48.987,0,0,0
31-May-15,NO 15/9-F-1 C,256.606,101.340,167.865,0.16632,88.741,12.125,60.083,0,0,0
01-Jun-15,NO 15/9-F-1 C,267.100,101.387,170.836,0.15959,96.264,10.488,67.581,0,0,0
02-Jun-15,NO 15/9-F-1 C,272.300,101.241,172.639,0.15192,99.661,9.238,70.953,0,0,0
03-Jun-15,NO 15/9-F-1 C,275.183,101.107,173.654,0.12981,101.529,11.700,72.845,0,0,0
04-Jun-15,NO 15/9-F-1 C,277.793,101.001,174.521,0.13844,103.272,12.597,74.601,0,0,0
05-Jun-15,NO 15/9-F-1 C,280.277,100.906,175.320,0.11343,104.957,13.014,76.273,0,0,0
06-Jun-15,NO 15/9-F-1 C,282.430,100.817,175.978,0.13806,106.452,11.144,77.760,0,0,0
07-Jun-15,NO 15/9-F-1 C,284.312,100.743,176.612,0.11709,107.700,12.144,101.218,0,0,0
08-Jun-15,NO 15/9-F-1 C,286.122,100.676,177.150,0.09387,108.973,12.900,102.434,0,0,0
09-Jun-15,NO 15/9-F-1 C,287.872,100.618,177.613,0.09387,110.259,13.896,103.692,0,0,0
10-Jun-15,NO 15/9-F-1 C,289.517,100.564,178.059,0.08312,111.457,14.117,97.871,0,0,0
11-Jun-15,NO 15/9-F-1 C,272.691,106.904,239.070,22.75783,33.621,43.105,16.677,83,"12,120",435
12-Jun-15,NO 15/9-F-1 C,259.989,107.945,226.550,60.86207,33.439,74.249,5.695,213,"31,055","1,287"
13-Jun-15,NO 15/9-F-1 C,253.845,108.068,217.278,54.85205,36.567,74.568,8.827,256,"36,917","1,013"
14-Jun-15,NO 15/9-F-1 C,251.027,108.025,212.335,51.82022,38.693,67.980,10.961,235,"34,214",747
15-Jun-15,NO 15/9-F-1 C,248.768,108.022,209.878,51.75250,38.890,66.476,11.153,240,"34,789",703
16-Jun-15,NO 15/9-F-1 C,246.559,107.989,208.354,51.48279,38.206,63.713,10.496,245,"35,543",604
17-Jun-15,NO 15/9-F-1 C,245.202,107.960,207.843,51.35456,37.359,60.131,9.604,221,"32,378",550
18-Jun-15,NO 15/9-F-1 C,243.781,107.963,207.090,51.82289,36.692,62.832,8.926,223,"32,481",545
19-Jun-15,NO 15/9-F-1 C,242.223,107.977,206.114,52.09688,36.108,63.521,8.346,230,"34,081",555
20-Jun-15,NO 15/9-F-1 C,240.638,107.984,205.192,52.44840,35.446,63.169,7.692,219,"32,412",556
21-Jun-15,NO 15/9-F-1 C,239.848,107.956,205.379,52.69465,34.470,62.145,6.703,205,"30,485",536
22-Jun-15,NO 15/9-F-1 C,238.533,108.004,203.960,53.39162,34.572,64.545,6.813,211,"31,256",549
23-Jun-15,NO 15/9-F-1 C,234.811,108.148,199.129,55.36181,35.682,70.451,7.941,338,"49,948",746
24-Jun-15,NO 15/9-F-1 C,228.969,108.224,192.653,56.58419,36.317,74.714,8.626,422,"62,161",823
25-Jun-15,NO 15/9-F-1 C,226.215,108.169,191.410,56.56210,34.805,73.234,7.137,388,"57,125",711
26-Jun-15,NO 15/9-F-1 C,224.206,108.162,190.428,58.21413,33.778,72.321,5.959,447,"65,356",765
27-Jun-15,NO 15/9-F-1 C,221.041,108.196,187.735,60.88890,33.306,73.683,4.774,436,"63,621",747
28-Jun-15,NO 15/9-F-1 C,218.237,108.216,185.836,62.82589,32.401,72.150,3.913,452,"66,072",751
29-Jun-15,NO 15/9-F-1 C,213.810,108.287,181.869,69.60882,31.941,75.974,3.603,635,"91,315",974
30-Jun-15,NO 15/9-F-1 C,207.219,108.320,176.362,73.33077,30.857,77.129,3.123,645,"92,007",951
01-Jul-15,NO 15/9-F-1 C,211.121,107.516,183.435,10.21000,27.686,41.206,0.492,16,"2,297",26
02-Jul-15,NO 15/9-F-1 C,223.997,103.610,175.686,0.00000,48.310,16.358,21.775,0,0,0
03-Jul-15,NO 15/9-F-1 C,229.863,102.835,174.753,0.00000,55.110,15.765,27.639,0,0,0
04-Jul-15,NO 15/9-F-1 C,234.760,102.269,171.159,0.00000,63.601,15.627,36.179,0,0,0
05-Jul-15,NO 15/9-F-1 C,238.998,101.855,166.090,0.00000,72.908,14.333,45.424,0,0,0
06-Jul-15,NO 15/9-F-1 C,243.327,101.521,160.629,0.00000,82.699,16.023,55.078,0,0,0
07-Jul-15,NO 15/9-F-1 C,250.521,101.443,157.463,0.00000,93.058,15.411,65.531,0,0,0
08-Jul-15,NO 15/9-F-1 C,261.363,101.526,161.255,0.00000,100.108,15.387,72.483,0,0,0
09-Jul-15,NO 15/9-F-1 C,266.491,101.418,163.245,0.00000,103.247,13.990,75.719,0,0,0
10-Jul-15,NO 15/9-F-1 C,269.740,101.314,164.436,0.00000,105.304,14.193,77.858,0,0,0
11-Jul-15,NO 15/9-F-1 C,272.552,101.224,165.447,0.00000,107.105,14.173,79.630,0,0,0
12-Jul-15,NO 15/9-F-1 C,275.278,101.139,166.448,0.00000,108.830,14.495,81.220,0,0,0
13-Jul-15,NO 15/9-F-1 C,277.849,101.061,167.346,0.00000,110.503,15.645,82.729,0,0,0
14-Jul-15,NO 15/9-F-1 C,280.240,100.986,168.151,0.00000,112.090,16.731,83.870,0,0,0
15-Jul-15,NO 15/9-F-1 C,282.433,100.918,168.897,0.00000,113.535,17.002,85.413,0,0,0
16-Jul-15,NO 15/9-F-1 C,284.584,100.858,169.593,0.00000,114.991,17.192,86.894,0,0,0
17-Jul-15,NO 15/9-F-1 C,286.930,100.800,170.342,0.00000,116.588,15.565,88.854,0,0,0
18-Jul-15,NO 15/9-F-1 C,288.936,100.740,170.960,0.00000,117.976,13.542,90.351,0,0,0
19-Jul-15,NO 15/9-F-1 C,290.724,100.691,171.555,0.00000,119.169,13.934,91.644,0,0,0
20-Jul-15,NO 15/9-F-1 C,292.301,100.645,172.037,0.00000,120.264,14.788,92.882,0,0,0
21-Jul-15,NO 15/9-F-1 C,293.689,100.595,173.867,0.00000,119.822,13.989,91.923,0,0,0
22-Jul-15,NO 15/9-F-1 C,268.879,107.548,240.576,55.01502,28.303,64.064,10.207,111,"16,834","1,201"
23-Jul-15,NO 15/9-F-1 C,257.853,108.119,228.911,76.03493,28.941,73.507,1.654,166,"25,057","1,350"
24-Jul-15,NO 15/9-F-1 C,248.657,108.212,216.193,62.36531,32.464,77.298,4.817,265,"39,859","1,152"
25-Jul-15,NO 15/9-F-1 C,248.316,108.076,213.898,53.82786,34.418,70.602,7.172,204,"30,789",744
26-Jul-15,NO 15/9-F-1 C,245.789,108.097,211.314,53.75940,34.475,69.989,7.227,230,"34,488",734
27-Jul-15,NO 15/9-F-1 C,243.756,108.078,209.601,53.47775,34.155,68.881,6.910,228,"34,207",678
28-Jul-15,NO 15/9-F-1 C,242.079,108.059,208.544,53.41421,33.535,67.504,6.283,224,"33,825",671
29-Jul-15,NO 15/9-F-1 C,241.095,108.014,208.547,53.51100,32.548,65.375,5.283,183,"27,538",580
