DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
22-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,226.18,105.58,162.31,,42.19,%,63.87,85.72,30.97,4230.53,588015.65,780.10,,production,OP
23-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,226.36,105.58,162.59,,42.29,%,63.77,85.37,30.90,4227.74,588195.93,762.39,,production,OP
24-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,226.39,105.59,162.89,,42.56,%,63.50,85.17,30.61,4243.95,590541.20,787.57,,production,OP
25-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,225.20,105.62,163.35,,44.12,%,61.85,85.78,28.79,4321.88,600625.77,799.17,,production,OP
26-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,14.67,234.19,105.34,171.80,0.00,30.96,%,62.40,78.75,36.67,1466.67,204838.22,658.03,,production,OP
27-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.99,105.49,162.97,,37.30,%,70.02,82.80,37.46,3276.91,463759.06,906.67,,production,OP
28-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,226.91,105.61,163.44,,42.75,%,63.47,85.06,30.54,4305.76,599141.97,692.06,,production,OP
29-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.03,105.70,165.97,,57.19,%,54.06,86.33,21.10,4495.44,632803.85,879.68,,production,OP
30-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.48,105.76,168.76,,66.23,%,49.72,86.54,16.42,4848.34,682081.46,760.43,,production,OP
31-Aug-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,16.82,225.29,105.72,168.79,,50.56,%,56.50,83.54,23.66,3044.04,414569.61,525.03,,production,OP
02-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,132.34,50.78,34.75,0.00,,%,97.59,13.98,97.59,0.00,0.00,0.00,,production,OP
03-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,263.42,100.86,162.94,0.00,,%,100.47,14.27,100.47,0.00,0.00,0.00,,production,OP
04-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,3.01,254.74,104.65,254.74,0.00,19.46,%,0.00,47.31,31.91,293.98,39397.99,17.20,,production,OP
05-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.99,105.32,244.99,,31.35,%,0.00,80.33,32.45,2247.25,269448.67,8.39,,production,OP
06-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,19.74,247.91,105.28,247.42,,27.62,%,0.49,80.54,31.18,1802.88,257772.89,9.06,,production,OP
07-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,19.50,240.81,104.37,163.89,0.00,32.36,%,76.92,79.38,45.51,2262.50,316811.72,13.90,,production,OP
08-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.74,105.53,165.10,0.00,37.83,%,74.64,84.05,42.10,3644.19,508699.03,860.80,,production,OP
09-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.99,105.64,166.40,,43.82,%,66.58,86.51,33.15,4647.72,644186.79,1176.80,,production,OP
10-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,233.26,105.67,166.47,,43.68,%,66.79,87.35,33.38,4624.18,641206.13,855.75,,production,OP
11-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,233.71,105.67,166.68,,43.26,%,67.03,87.36,33.70,4595.16,635934.87,823.42,,production,OP
12-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.52,105.66,166.58,,42.29,%,67.94,87.02,34.75,4525.50,627128.48,912.78,,production,OP
13-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.86,105.67,166.96,,42.27,%,67.89,87.16,34.73,4514.24,627285.29,997.63,,production,OP
14-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.23,105.68,167.36,,42.23,%,67.87,87.50,34.70,4478.74,625909.59,929.36,,production,OP
15-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.35,105.69,168.02,,41.98,%,68.33,87.38,34.92,4377.97,615092.30,795.75,,production,OP
16-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.69,105.72,168.47,,43.38,%,66.21,87.66,32.35,4534.04,635173.29,659.00,,production,OP
17-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.92,105.72,168.70,,43.28,%,66.22,87.69,32.38,4521.12,633199.36,784.64,,production,OP
18-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.18,105.73,169.00,,43.28,%,66.18,87.33,32.36,4504.72,631462.00,759.29,,production,OP
19-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.34,105.77,170.50,,49.80,%,61.84,86.89,28.05,4804.40,672234.53,871.11,,production,OP
20-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,223.81,105.91,173.73,,69.19,%,50.08,87.95,16.18,5644.37,786328.36,783.90,,production,OP
21-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,223.84,105.93,174.06,,69.79,%,49.79,86.54,15.90,4867.01,678027.96,799.53,,production,OP
22-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,224.08,105.94,174.25,,69.40,%,49.83,86.36,15.96,4847.95,675426.37,854.26,,production,OP
23-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,224.30,105.96,174.45,,69.23,%,49.85,87.32,15.99,4690.49,654195.94,553.31,,production,OP
24-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,230.59,105.91,172.81,0.00,55.30,%,57.78,87.58,23.91,4270.77,597666.97,693.42,,production,OP
25-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.63,105.82,171.41,,43.66,%,65.22,87.33,31.40,3899.79,546135.88,733.34,,production,OP
26-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,10.83,236.74,105.82,171.65,,43.04,%,65.09,88.12,30.98,1750.83,245908.83,382.20,,production,OP
27-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,269.98,101.97,171.21,,,%,98.77,17.57,86.01,0.00,0.00,0.00,,production,OP
28-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,270.54,101.22,168.12,,,%,102.42,13.29,102.42,0.00,0.00,0.00,,production,OP
29-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,270.53,100.82,168.18,,,%,102.36,11.32,102.36,0.00,0.00,0.00,,production,OP
30-Sep-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,270.41,100.62,168.99,,,%,101.41,11.12,99.08,0.00,0.00,0.00,,production,OP
01-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.18,256.95,104.83,169.74,,24.46,%,87.21,59.07,55.30,429.76,63849.67,137.52,,production,OP
02-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,241.24,105.63,168.90,,39.42,%,72.34,84.66,39.02,3567.82,502467.62,284.71,,production,OP
03-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.78,105.74,169.93,,43.00,%,66.85,84.87,33.02,3894.67,543524.32,415.53,,production,OP
04-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.62,105.77,169.88,,43.27,%,66.74,86.47,32.87,3894.95,546666.03,406.62,,production,OP
05-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.16,237.04,105.78,170.14,,42.46,%,66.89,86.97,32.91,3740.04,522982.65,82.33,,production,OP
06-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,17.93,241.43,105.62,170.71,,38.23,%,70.72,80.10,37.18,2449.20,345958.51,715.61,,production,OP
07-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,237.36,105.81,170.60,,43.28,%,66.76,87.12,32.88,3802.88,532991.23,333.33,,production,OP
08-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.65,105.81,170.69,,42.30,%,67.96,86.56,34.23,3715.57,520270.28,419.58,,production,OP
09-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.94,105.78,170.58,,40.28,%,70.37,86.42,36.93,3536.73,496636.74,506.43,,production,OP
10-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.19,104.17,168.38,0.00,40.54,%,67.81,83.56,34.74,3599.73,504695.35,538.91,,production,OP
11-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.87,105.80,171.29,0.00,41.16,%,68.57,86.87,35.04,3580.92,501628.24,575.50,,production,OP
12-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.76,105.80,171.51,,41.24,%,68.25,87.68,34.74,3585.75,501596.04,626.31,,production,OP
13-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.50,241.86,105.74,171.97,,37.61,%,69.88,85.30,36.53,2731.31,381468.81,1790.49,,production,OP
14-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.35,105.78,171.53,,41.05,%,67.83,85.36,34.42,3477.84,489328.58,792.97,,production,OP
15-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.17,244.30,105.71,172.01,,34.35,%,72.30,84.26,38.61,2601.89,378527.11,2326.19,,production,OP
16-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.64,105.80,171.84,,44.59,%,63.81,87.40,29.75,3837.87,532674.89,693.95,,production,OP
17-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.64,235.72,105.68,176.06,,42.16,%,59.66,84.55,26.87,1120.11,147799.54,6.60,,production,OP
18-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,19.02,242.33,105.04,185.48,,37.42,%,56.84,72.24,27.55,2434.52,345844.97,811.65,,production,OP
19-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.78,105.81,171.30,,44.29,%,63.48,86.80,29.45,3684.30,517428.02,686.29,,production,OP
20-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.90,105.82,171.38,,44.21,%,63.52,85.24,29.52,3675.56,514401.52,1315.69,,production,OP
21-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.78,105.83,171.43,,44.31,%,63.36,81.98,29.37,3675.29,513897.82,1373.07,,production,OP
22-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.90,105.84,171.56,,44.24,%,63.34,81.97,29.37,3664.12,513063.65,1258.67,,production,OP
23-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,7.49,233.76,105.86,172.08,,42.72,%,61.68,82.59,27.60,1238.04,170503.64,418.15,,production,OP
24-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,4.51,261.59,104.76,180.44,,18.10,%,81.15,47.91,51.68,208.75,41061.87,85.34,,production,OP
25-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.50,241.83,105.79,173.39,0.00,39.83,%,68.43,81.80,35.19,3384.02,472845.45,1072.62,,production,OP
26-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.38,105.90,173.53,,45.56,%,62.85,88.08,29.38,3776.04,528571.45,1485.75,,production,OP
27-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.12,105.92,173.64,,45.62,%,62.48,87.54,29.05,3782.51,528860.04,1488.92,,production,OP
28-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,237.30,105.91,173.65,,44.40,%,63.65,86.10,30.30,3742.33,519616.53,1468.51,,production,OP
29-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33,239.58,105.87,174.33,,41.57,%,65.25,83.59,32.41,3256.19,452126.15,1283.23,,production,OP
30-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.00,240.34,105.89,173.98,,40.72,%,66.35,84.63,33.45,3459.66,483519.07,1355.79,,production,OP
31-Oct-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,245.37,105.83,173.07,,37.28,%,72.30,85.33,39.84,3158.95,441779.03,1342.80,,production,OP
01-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.81,105.82,173.32,,37.71,%,71.48,85.15,38.77,3226.08,451119.01,1307.44,,production,OP
02-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.84,105.83,173.51,,37.66,%,71.33,85.34,38.59,3213.55,449539.76,1268.58,,production,OP
03-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.50,105.83,173.83,,38.03,%,70.67,84.44,37.86,3259.61,456930.68,1222.71,,production,OP
04-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.50,247.64,105.76,174.75,,33.94,%,72.90,80.54,40.07,2602.28,367442.11,920.88,,production,OP
05-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.10,105.90,175.08,,43.40,%,64.02,85.60,30.59,3628.84,507952.15,1339.30,,production,OP
06-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.01,105.92,175.22,,43.38,%,63.79,85.13,30.37,3609.06,505792.91,1317.79,,production,OP
07-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.88,105.92,175.26,,43.43,%,63.62,87.23,30.17,3620.38,507089.30,1404.45,,production,OP
08-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.62,105.93,175.38,,43.62,%,63.24,88.45,29.79,3634.40,508578.56,1425.14,,production,OP
09-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.35,239.19,105.94,175.54,,42.02,%,63.65,86.53,30.28,3121.08,436648.86,1269.34,,production,OP
10-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.99,241.24,105.89,176.36,,41.62,%,64.88,83.53,31.53,3409.72,477859.15,1482.53,,production,OP
11-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.58,105.96,175.97,,44.16,%,62.62,86.32,29.14,3640.41,511021.68,1557.87,,production,OP
12-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.57,105.96,176.14,,44.21,%,62.43,84.05,28.97,3635.05,510311.95,1630.01,,production,OP
13-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.58,105.96,176.31,0.00,44.20,%,62.27,85.45,28.78,3614.06,514697.38,1618.10,,production,OP
14-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.61,105.97,176.55,,44.21,%,62.05,86.10,28.61,3624.81,509567.79,1601.68,,production,OP
15-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.33,105.97,176.56,,43.32,%,62.76,86.88,29.38,3580.46,504210.30,1662.57,,production,OP
16-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.68,105.95,176.53,,41.89,%,64.15,85.82,30.99,3506.48,493979.17,1454.21,,production,OP
17-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.56,105.92,176.10,,38.97,%,67.46,86.04,35.07,3296.12,465313.63,873.80,,production,OP
18-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.17,105.91,176.06,,38.43,%,68.11,87.18,35.83,3200.90,451518.58,1134.02,,production,OP
19-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.00,105.90,176.35,,38.62,%,67.65,85.76,35.39,3199.94,452524.38,1101.83,,production,OP
20-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.67,247.00,105.87,177.74,,34.98,%,69.26,83.14,37.05,2699.05,380362.77,966.47,,production,OP
21-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.58,105.91,176.50,,38.96,%,67.08,86.53,34.73,3222.51,455765.12,1155.71,,production,OP
22-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.76,105.91,176.63,,38.75,%,67.13,86.12,34.86,3197.72,451777.90,1086.47,,production,OP
23-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.50,246.74,105.86,176.76,,35.56,%,69.98,85.91,37.58,2570.89,364109.44,891.57,,production,OP
24-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.25,246.32,105.85,176.97,,36.07,%,69.35,85.26,36.33,2699.83,383391.37,1568.17,,production,OP
25-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.70,105.91,176.56,,37.97,%,68.13,85.02,35.18,3147.31,442953.37,605.37,,production,OP
26-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,245.69,105.90,176.43,,36.46,%,69.27,84.71,36.26,3085.33,437979.66,1430.76,,production,OP
27-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,246.25,105.90,176.69,0.00,36.42,%,69.56,87.09,36.57,3099.79,439791.82,1324.12,,production,OP
28-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,246.95,105.91,176.95,,37.14,%,70.00,88.11,37.09,3091.19,438508.15,1324.91,,production,OP
29-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.88,105.95,177.47,,39.65,%,66.42,88.05,33.94,3281.29,475553.35,1474.73,,production,OP
30-Nov-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,242.97,105.97,177.65,,39.43,%,65.33,88.27,32.81,3325.36,469593.36,1595.92,,production,OP
01-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.13,105.98,177.96,,40.27,%,65.18,87.30,32.68,3305.28,467211.25,1463.65,,production,OP
02-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.14,105.98,178.25,,40.31,%,64.88,84.90,32.42,3319.05,469784.78,1620.14,,production,OP
03-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.22,105.99,178.41,,40.26,%,64.81,84.78,32.19,3300.40,467067.52,1595.67,,production,OP
04-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.15,105.99,178.54,,40.29,%,64.61,85.82,31.21,2913.03,411044.47,1476.40,,production,OP
05-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.42,105.99,178.89,,39.21,%,65.52,86.06,32.08,2797.51,394717.73,1399.10,,production,OP
06-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,241.80,106.01,179.17,,41.78,%,62.63,85.79,28.87,3031.70,425640.60,1564.79,,production,OP
07-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.18,106.00,179.09,,40.26,%,64.10,86.62,30.50,2895.94,406574.03,1484.80,,production,OP
08-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.10,106.00,179.15,,40.29,%,63.94,86.45,30.37,2763.86,387412.00,1595.82,,production,OP
09-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,242.27,106.01,179.31,,41.03,%,62.97,86.94,29.32,2821.19,393678.57,1665.62,,production,OP
10-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,241.13,106.03,179.42,,42.02,%,61.71,88.99,27.96,2900.00,404484.81,1326.08,,production,OP
11-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.70,106.04,179.56,,42.25,%,61.15,89.32,27.40,2919.38,408678.96,1118.89,,production,OP
12-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.60,106.05,179.71,,42.28,%,60.90,89.26,27.31,2919.95,408027.44,1804.23,,production,OP
13-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.40,106.05,179.93,,42.36,%,60.47,89.26,27.89,2920.02,408533.38,2079.20,,production,OP
14-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.32,106.06,180.09,,42.33,%,60.23,89.25,27.66,2910.86,408316.73,1921.74,,production,OP
15-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.25,106.06,180.16,,42.29,%,60.09,89.18,27.54,2874.91,415935.17,1868.78,,production,OP
16-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.25,106.06,180.25,,42.29,%,59.99,88.76,27.46,2894.13,404955.22,1165.29,,production,OP
17-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.86,240.20,106.07,180.68,,42.33,%,59.52,87.64,27.27,2753.06,387138.84,1817.45,,production,OP
18-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.48,247.31,105.95,181.03,,34.66,%,66.28,84.44,33.67,2129.71,294892.69,1575.24,,production,OP
19-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.03,237.22,106.06,179.77,,42.94,%,57.44,87.63,24.87,1770.13,246139.45,1404.76,,production,OP
20-Dec-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.48,236.75,105.97,180.87,,45.45,%,55.88,83.25,23.05,2753.30,380166.76,2296.83,,production,OP
